sid,best_status,best_frequency_per_day,baseline_days,tolerance_per_day,frozen_best_candidate_matches_dominant,frozen_best_candidate_matches_any_mode,matches_yearly_alias_dominant,matches_yearly_alias_any_mode,matches_kepler_nyquist_reflection_dominant,matches_kepler_nyquist_reflection_any_mode,analysis_status,prespecified,interval
9000000000007499407,confirmed,0.0331556327816663,2762.728149488102,0.0005429415848526142,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007511980,confirmed,0.99632803590463,2764.6517017851584,0.0005425638242355945,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007778826,confirmed,0.966161024425826,2764.653026225511,0.0005425635643138554,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007840896,confirmed,5.68888797121326,2764.652789716609,0.0005425636107287663,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007908011,confirmed,0.9661611244411784,2764.652740033343,0.0005425636204791165,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008106097,candidate,1.005587536214117,2764.6524045700207,0.0005425636863138645,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008197019,not_detected,1.0025296413709155,2764.7062846040353,0.000542553112550555,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008198031,confirmed,2.269246448926165,2764.7063204478472,0.0005425531055164727,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008263970,confirmed,2.371571996671281,2764.706283091102,0.000542553112847457,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008264075,confirmed,0.2445829430006511,2764.7062861542217,0.0005425531122463424,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008264274,confirmed,1.4830146738493748,2764.7062920541503,0.0005425531110885252,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008265126,confirmed,3.2392228915413783,2764.706319958903,0.0005425531056124245,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008364412,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000008379283,not_detected,1.0025940952294077,2771.8096617795527,0.0005411626998359521,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008390631,not_detected,2.003084443860812,2743.76850004727,0.0005466933525820993,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008390921,confirmed,1119.6066046840851,2743.7685088315047,0.0005466933508318486,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008521059,candidate,1.00540550953722,2743.7685330267996,0.0005466933460109585,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008566113,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000008591404,not_detected,1.0025261798623828,2743.76874664519,0.0005466933034476948,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008827572,not_detected,1.002558090402194,2771.8094608215615,0.0005411627390706003,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000009095152,confirmed,2.398036524628933,2771.8093247259967,0.0005411627656416375,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000009222516,candidate,0.1712960590522189,2771.8092443402857,0.0005411627813359908,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000009304367,candidate,1136.8461011273705,1945.8319508926943,0.000770878492005356,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000009597218,not_detected,1.0009636887500144,2167.0116752274334,0.0006921974704370576,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000009762390,confirmed,0.997227683882081,2771.78426218545,0.0005411676588484938,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000010091792,confirmed,0.033912861413339,2771.809752480127,0.0005411626821277499,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000010155321,confirmed,0.9660475829670778,2771.809636721853,0.0005411627047281684,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000010481462,candidate,10.682406438879276,2167.0117246005684,0.0006921974546660497,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000010679607,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000010873947,confirmed,0.0339128633941629,2771.809590580873,0.0005411627137366434,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000010875239,confirmed,2.044715353336732,2771.8283577961847,0.0005411590496868337,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011081053,confirmed,2.146330704786049,2764.7649948666804,0.0005425415913414122,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011147994,not_detected,1.003027065126054,2771.8095519691706,0.0005411627212751173,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011819079,confirmed,1.871809878912124,2771.8092838656157,0.0005411627736191404,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011824578,not_detected,0.9997976955134784,2749.75628803391,0.0005455028893024216,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011871236,not_detected,1.0037847482907358,2771.809399114456,0.000541162751118177,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000011924366,candidate,0.7326982477781214,2771.8095493726432,0.0005411627217820583,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000012268579,confirmed,0.033840709140689,2771.8095271005295,0.0005411627261304226,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000012691831,not_detected,1.0024912202484324,2743.764677877538,0.0005466941141469674,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000000892667,confirmed,0.0338913403388288,2770.6192514440045,0.0005413952130803332,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001164418,confirmed,0.9661377727136382,2770.619341878686,0.0005413951954088678,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001430305,not_detected,2.005306540005044,2770.6487208614126,0.0005413894546449903,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001431091,not_detected,1.0025088880808402,2770.6487523689866,0.000541389448488357,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001433714,not_detected,1.0025195309649295,2770.619338783901,0.0005413951960136069,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001434800,not_detected,0.0025265108814592,2770.6193752693944,0.0005413951888841286,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001575919,not_detected,1.0002056133105124,2743.7358513884246,0.0005466998578747836,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001577077,not_detected,3.141555365785981,2539.983884066809,0.0005905549280880971,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001724316,not_detected,1.0025746366629824,2743.7358770174906,0.0005466998527680942,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001864178,candidate,1.603854512502344,2764.652258316055,0.0005425637150162413,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001864603,confirmed,0.3320128208476753,2764.6522735371254,0.0005425637120291024,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001873030,candidate,1.9561649300166055,2743.735928214621,0.0005466998425668706,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000001873157,not_detected,1.0026839567793957,2743.735931346193,0.000546699841942893,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002141938,confirmed,2.006314392315561,2746.628355509136,0.0005461241223230394,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002155343,confirmed,2.0310330273149817,2764.6522358246148,0.0005425637194301922,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002156425,not_detected,3.801634012613172,2749.659742447082,0.0005455220429074118,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002159852,confirmed,2.1104642322832605,2764.6523976800963,0.0005425636876660138,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002163636,candidate,2.007700539353594,2743.7358769518323,0.0005466998527811769,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002164726,candidate,1.0055268028765738,2743.7359124664217,0.0005466998457047594,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002165892,not_detected,1.0024652687269433,2743.735953558702,0.0005466998375169659,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002167334,not_detected,1.0025016982849826,2743.7360003534704,0.0005466998281929302,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002306482,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000002308806,not_detected,672.636649628675,2731.702565703541,0.0005491080979431888,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002438566,confirmed,0.7118435990645123,2764.652239040006,0.0005425637187991709,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002442154,not_detected,2.0024217378222886,2764.6523683969863,0.0005425636934128312,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002452185,not_detected,1.0047510573731522,2539.932634330354,0.0005905668440672918,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002452450,not_detected,1.002538121095893,2743.736065610312,0.0005466998151902569,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002554543,candidate,2.5254750027163246,2746.6516170380637,0.0005461194971707301,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002555530,confirmed,2.0063701819118056,2746.6516646239907,0.0005461194877091726,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002556166,candidate,2.9943003004881423,2746.651696444489,0.0005461194813822713,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002570469,confirmed,0.5643386109420446,2764.652231389191,0.0005425637203006453,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002572232,candidate,0.7560082722252953,2764.652288589161,0.0005425637090751365,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002578891,not_detected,1.002611090225993,2743.7358581181616,0.0005466998565338577,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002581243,not_detected,1.0002420298470165,2743.735934011638,0.0005466998414117929,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002581964,confirmed,0.6976254378119685,2743.7359595191665,0.0005466998363293207,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002582367,not_detected,2.0030352977782875,2743.7359721497633,0.0005466998338126262,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002583667,not_detected,2.0024521183001234,2743.736017350573,0.000546699824806193,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002696217,confirmed,0.8580629063175562,2746.6517695239745,0.0005461194668518051,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002706947,confirmed,0.9936150412434276,2764.6521902107634,0.0005425637283819226,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002708203,confirmed,0.93226915409653,2764.6522344695404,0.000542563719696126,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002709111,confirmed,8.362208970601596,2764.65226847073,0.0005425637130233837,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002709528,confirmed,3.7441236492008994,2764.652284442913,0.0005425637098888388,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002711067,not_detected,18.981446306308246,2764.652342775371,0.0005425636984410794,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002714170,not_detected,2.0024887303974555,2743.7357906675898,0.0005466998699736423,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002715487,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000002854953,not_detected,0.0026241593350092,2743.7358333938755,0.0005466998614602663,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002855680,not_detected,2.0114181126983985,2743.7358573828824,0.000546699856680365,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002856626,not_detected,1.0024288472556504,2743.735884626396,0.0005466998512519908,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002859173,not_detected,1.002465263553947,2743.7359677171335,0.0005466998346958446,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002860793,not_detected,926.1288519270938,1973.78733226005,0.0007599602933323378,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002860943,not_detected,1225.112375668894,1973.7873391569592,0.0007599602906768454,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002861753,candidate,0.9969982346926022,2743.7360516926274,0.0005466998179634083,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002975214,not_detected,0.0008319311625924,2764.6518166633323,0.0005425638016907153,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002982949,confirmed,2.9801940767176047,2764.652162880171,0.0005425637337455587,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002989122,candidate,0.1731501584987187,2764.652392758522,0.0005425636886318739,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002992364,not_detected,1.9689577712132975,2743.735837803688,0.0005466998605815943,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002992648,confirmed,2.000192551020018,2743.735845432151,0.0005466998590615939,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000002998225,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003003327,confirmed,2.000155855620656,2743.7361866468564,0.0005466997910732674,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003113440,confirmed,1.012279194831064,2764.6522958194837,0.0005425637076561839,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003115969,candidate,3.8691663475970106,2764.6523925350048,0.0005425636886757393,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003118952,not_detected,1.0003878548148557,2743.73582884809,0.0005466998623660314,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003120162,candidate,0.9972898739746764,2743.735869987868,0.0005466998541687734,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003122248,not_detected,2.003035319128235,2743.7359429048374,0.000546699839639789,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003123830,candidate,1.0054538776300836,2743.735999608878,0.0005466998283412931,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003128325,not_detected,1.000205505410677,2743.736147376243,0.0005466997988980855,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003128673,candidate,0.0126834352799315,2743.736159166787,0.0005466997965487751,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003128830,candidate,0.8711479008082497,2743.736164412927,0.0005466997955034619,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003221077,confirmed,1.191216928440347,2764.6517786746845,0.0005425638091459997,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003231990,confirmed,0.6916963880535653,2764.6522853490897,0.0005425637097110014,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003232582,confirmed,2.0151177691061544,2764.652312341612,0.0005425637044137121,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003234781,confirmed,0.0062213969353489,2764.6524050366133,0.0005425636862222956,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003235821,confirmed,0.9973043835986805,2764.6524424678646,0.0005425636788764038,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003236044,not_detected,1.0029755844638677,2743.7357824328355,0.0005466998716144487,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003236536,not_detected,0.0025877127081565,2743.7358009722084,0.0005466998679204075,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003238245,candidate,1.9689213030827184,2743.735867727082,0.0005466998546192436,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003239487,not_detected,1.0002055916233956,2743.7359108799137,0.0005466998460208772,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003240693,not_detected,6.480506973876713,2743.735956411343,0.0005466998369485663,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003245830,not_detected,1.002574539706499,2743.7361423573457,0.0005466997998981198,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003246991,not_detected,1.0026109709636504,2743.736184490379,0.0005466997915029538,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003248236,not_detected,1.002975422324966,2743.7362259794027,0.0005466997832361093,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003248536,not_detected,1.0029754186595556,2743.736236006487,0.000546699781238175,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003327055,confirmed,0.9772989969939266,2746.6517496248707,0.0005461194708083635,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003339175,confirmed,0.4356063164797772,2764.652289094869,0.0005425637089758913,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003340470,confirmed,1.985457595672155,2764.652346121613,0.0005425636977843786,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003340670,not_detected,2.003000481986718,2764.6523552043363,0.0005425636960018919,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003343037,not_detected,2.0030000373525754,2731.7023953888565,0.0005491081321786797,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003343915,confirmed,1189.2513673858318,2743.73580626864,0.0005466998668650733,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003345852,confirmed,1.0055268154187635,2743.735878243111,0.0005466998525238847,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003346189,not_detected,0.966055081226531,2743.7358919894323,0.0005466998497848777,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003346818,not_detected,1.0030848750490775,2743.735917526763,0.0005466998446964671,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003347174,not_detected,1.0025017236663378,2743.7359308875166,0.000546699842034286,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003347798,confirmed,1.0054903409347515,2743.7359541766346,0.0005466998373938406,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003348090,confirmed,1.0054538902684595,2743.735965120606,0.0005466998352132125,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003355029,not_detected,1.0029754256228651,2743.736216957681,0.0005466997850337214,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003356825,not_detected,1.002574490788158,2743.736276231706,0.0005466997732231486,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003432989,confirmed,1.7522639772801725,2764.6519376146607,0.0005425637779539795,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003440581,not_detected,1240.6350950350443,2167.0142598706298,0.0006921966448386683,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003440710,not_detected,969.767471858769,2167.014261943288,0.0006921966441766112,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003443408,not_detected,1036.928361309805,2167.0142567255534,0.0006921966458432816,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003444426,not_detected,975.5303819256812,2167.014253214933,0.0006921966469646585,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003445468,candidate,1131.1275135379751,2167.014251441695,0.0006921966475310735,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003445497,not_detected,1160.6660362087146,2167.014251798857,0.0006921966474169873,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003445863,confirmed,1199.4715039202508,2167.01425045589,0.0006921966478459635,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003447919,not_detected,30.796474959870725,2167.0142471487634,0.0006921966489023395,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003448817,not_detected,29.24816952126145,2167.014245247934,0.0006921966495095103,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003449705,not_detected,22.94848782060938,2167.014244630933,0.0006921966497065953,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003455706,candidate,0.997326204941754,2743.736188261304,0.0005466997907515827,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003456790,not_detected,2.002962218694707,2743.736226628069,0.0005466997831068601,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003456968,not_detected,1.0025016136889244,2743.736231883522,0.0005466997820596912,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003457689,not_detected,1039.9104745869097,1973.7876025103033,0.0007599601892788613,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003459380,not_detected,1.0027202653480165,2743.736309194006,0.0005466997666552864,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003459775,not_detected,1035.1545655735936,1973.7876561610028,0.0007599601686219302,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003534170,not_detected,42.69736511953639,2167.0142815830186,0.0006921966379032074,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003534192,not_detected,1083.6305795227754,2167.0142825003713,0.0006921966376101829,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003539521,candidate,1081.5257551111156,2167.0142679023556,0.0006921966422731413,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003540935,confirmed,1099.6842894718916,2167.014265072532,0.0006921966431770552,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003544956,candidate,951.15878198515,2167.014258008916,0.0006921966454333446,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003547930,candidate,944.826661242634,2167.014253591653,0.000692196646844325,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003549573,not_detected,32.196973335854885,2167.0142492027953,0.000692196648246232,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003549831,not_detected,44.85295841487134,2167.014249115251,0.0006921966482741959,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003559541,candidate,1129.2492465567368,1973.7876382148825,0.0007599601755316586,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003559933,not_detected,961.9596123861696,1973.787650931161,0.0007599601706355569,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003560366,not_detected,10.29016465672322,1973.787658172194,0.0007599601678475687,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003561257,not_detected,1095.8593078628307,1973.7876832159236,0.0007599601582050741,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003647234,not_detected,0.0026970526863285,2743.7357963048853,0.0005466998688503896,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003648418,confirmed,2.000046767951701,2743.735840547364,0.0005466998600349063,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003655015,not_detected,1.0025381111675449,2743.7360927821137,0.0005466998097761723,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003656648,not_detected,1.0056360545704692,2743.736153312959,0.0005466997977151724,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003658426,candidate,1240.2809799672095,1973.787586536724,0.00075996019542911,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003659087,candidate,906.9242791473994,1973.7876068861224,0.0007599601875940558,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003659751,confirmed,1137.8620849118545,1973.7876257579776,0.0007599601803278948,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003660476,not_detected,1.002647382229795,2743.736281325575,0.0005466997722081761,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003660523,candidate,1028.2324479393028,1973.787646542769,0.0007599601723252032,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003661489,candidate,0.0366288843018547,2743.7363139917143,0.0005466997656993251,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003662358,not_detected,1.0026473605749917,2743.7363405837677,0.0005466997604007586,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003662570,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003662704,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003663111,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003730390,confirmed,2.284073195452629,2746.6282658935525,0.0005461241401416982,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003732609,confirmed,0.0338594072250721,2746.651746789459,0.0005461194713721312,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003734682,confirmed,0.0338559809804358,2764.651836675126,0.0005425637977633944,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003746949,confirmed,1.0365860035718557,2764.652416803874,0.000542563683912968,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003748314,not_detected,1.792738218248708,2743.7357835797593,0.0005466998713859197,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003748474,not_detected,1.0026840085745907,2743.735789614264,0.0005466998701835215,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003748532,not_detected,1.1854275504963523,2743.7357927425765,0.0005466998695601933,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003749234,not_detected,1.002538211185397,2743.735819054302,0.0005466998643174812,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003755217,confirmed,1.9690305113693984,2743.736051221844,0.0005466998180572138,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003755395,not_detected,43.33463478145891,2743.736057765782,0.0005466998167533092,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003757876,not_detected,18.189358353364295,2743.736146732699,0.0005466997990263141,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003759078,not_detected,1.0026474157307936,2743.7361896503717,0.0005466997904748057,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003762165,confirmed,0.0366653311564853,2743.7362987571396,0.0005466997687348713,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003762528,not_detected,43.078884658560035,2743.736309257336,0.0005466997666426677,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003764428,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003839143,candidate,0.9661975916281158,2764.651892268565,0.0005425637868531647,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003848351,not_detected,0.0337836330788679,2764.652332742233,0.0005425637004100852,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003849544,confirmed,0.9661612484819984,2764.652385092806,0.0005425636901362725,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003851286,not_detected,1.0025382288815483,2743.7357706236653,0.0005466998739674711,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003854231,not_detected,1.003048440009284,2743.735885750968,0.0005466998510279156,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003854825,not_detected,44.69828878253568,2743.735908921808,0.0005466998464110372,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003855114,candidate,0.9972898552039632,2743.7359216297045,0.0005466998438789404,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003859610,not_detected,1.002756791548915,2743.736091530416,0.0005466998100255779,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003865579,not_detected,1.9987707983612215,2743.736302579753,0.0005466997679732012,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003866374,not_detected,1.002610918324663,2743.736328541767,0.0005466997628001724,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003866714,confirmed,0.5966316728552861,2743.736335963942,0.0005466997613212762,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003867133,not_detected,999.6027132402496,1945.769393870607,0.0007709032759612569,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000003867404,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003867583,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003867668,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000003869880,confirmed,0.9661952632141236,2761.6570910559967,0.000543152154863091,unmatched,unscored,,,,,postlaunch_descriptive,False,none
