sid,class_label,best_status,best_pass,best_frequency_per_day,baseline_days
9000000000006509298,dsct_flag0,confirmed,low,3.0065992050928743,2764.6518318504095
9000000000006510468,dsct_flag0,confirmed,low,0.06778430212271618,2764.651905108243
9000000000006510963,dsct_flag0,candidate,low,0.9323415969054807,2764.65193503676
9000000000006511030,dsct_flag0,confirmed,low,4.247695644578303,2764.651938984636
9000000000006515494,dsct_flag0,confirmed,low,0.8636167780563949,2764.652170576621
9000000000006516390,dsct_flag0,confirmed,low,0.9661974801463336,2764.652211259585
9000000000006517172,dsct_flag0,confirmed,low,0.966197467689691,2764.652246902697
9000000000006520395,dsct_flag0,confirmed,low,1.0343432445564118,2764.6528510237113
9000000000006522546,dsct_flag0,confirmed,low,0.033928309148286116,2764.652950727381
9000000000006522640,dsct_flag0,confirmed,low,0.034036821803537794,2764.652955647558
9000000000006522735,dsct_flag0,confirmed,low,2.968908392124063,2764.6524971178733
9000000000006523265,dsct_flag0,confirmed,low,1.7926306585195897,2764.6520360712893
9000000000006527470,dsct_flag0,confirmed,low,1.96896374508902,2764.652225607075
9000000000006531801,dsct_flag0,confirmed,low,0.9661250698306179,2764.6524072377943
9000000000006548685,dsct_flag0,candidate,low,0.966122722329045,2761.6574357841164
9000000000006580506,dsct_flag0,confirmed,low,0.033879551951499116,2762.7283895015717
9000000000006586988,dsct_flag0,confirmed,low,0.033855985244256315,2764.6514884950593
9000000000006591477,dsct_flag0,candidate,low,2.8446620560576092,2764.6517741018906
9000000000006591704,dsct_flag0,candidate,high,1142.7396869703978,2142.1317469212227
9000000000006593353,dsct_flag0,confirmed,low,0.9323416149993985,2764.6518813832663
9000000000006593906,dsct_flag0,confirmed,low,2.975238929822427,2764.651913347654
9000000000006599573,dsct_flag0,confirmed,low,0.9661613166792473,2764.6521899476647
9000000000006603775,dsct_flag0,confirmed,low,0.10138705152653434,2764.652840571478
9000000000006603811,dsct_flag0,confirmed,low,0.03389213957802624,2764.6528418273665
9000000000006605293,dsct_flag0,confirmed,low,0.03385596788897258,2764.652905713767
9000000000006605754,dsct_flag0,confirmed,low,0.03389213852699574,2764.6529275621288
9000000000006605809,dsct_flag0,confirmed,low,0.03389213849264148,2764.6529303644784
9000000000006605826,dsct_flag0,confirmed,low,0.03385596757841481,2764.6529310736805
9000000000006611172,dsct_flag0,candidate,low,2.0082092004495546,2764.6522079259157
9000000000006615364,dsct_flag0,candidate,low,1.0090237841732612,2764.6523736659437
9000000000006619485,dsct_flag0,confirmed,low,1.9688550191210576,2764.652525014244
9000000000006621643,dsct_flag0,candidate,low,0.033892694805737686,2761.6570631661452
9000000000006631038,dsct_flag0,candidate,low,1.999958460798221,2761.65735852113
9000000000006669715,dsct_flag0,confirmed,low,0.003818628197977614,2749.67853784794
9000000000006670373,dsct_flag0,confirmed,low,0.640153046412489,2764.6513750394806
9000000000006670894,dsct_flag0,confirmed,low,5.01889676516534,2764.6514063221402
9000000000006679174,dsct_flag0,confirmed,low,0.03389215092217697,2764.651916461531
9000000000006680635,dsct_flag0,confirmed,low,0.03385597907311593,2764.6519924253225
9000000000006688997,dsct_flag0,confirmed,low,0.9660887493422594,2764.652835278772
9000000000006690728,dsct_flag0,confirmed,low,0.033892138736209686,2764.6529104961082
9000000000006690879,dsct_flag0,confirmed,low,0.03389213865287005,2764.6529172942974
9000000000006691019,dsct_flag0,confirmed,low,0.0338559676687651,2764.652923695743
9000000000006691324,dsct_flag0,confirmed,low,0.03392830929505618,2764.652938767802
9000000000006691605,dsct_flag0,confirmed,low,0.9688738684128202,2764.652951563243
9000000000006691867,dsct_flag0,confirmed,low,0.03385596718310091,2764.652963354718
9000000000006705288,dsct_flag0,candidate,low,2.004447200122997,2764.6525184898637
9000000000006716021,dsct_flag0,confirmed,low,1.0008120745051523,2761.657328491565
9000000000006718549,dsct_flag0,confirmed,low,2.0184980208263297,2761.657401931938
9000000000006764033,dsct_flag0,confirmed,low,0.011574694385100939,2764.6518288371153
9000000000006764620,dsct_flag0,confirmed,low,1.0636420578952708,2764.6518658907153
9000000000006765218,dsct_flag0,confirmed,low,1.975185375414066,2764.6518994984217
9000000000006765410,dsct_flag0,confirmed,low,0.9661975853984096,2764.6519100940786
9000000000006768125,dsct_flag0,confirmed,low,0.03385597829170284,2764.6520562348887
9000000000006778005,dsct_flag0,confirmed,low,1.005479161839338,2764.652024130337
9000000000006778212,dsct_flag0,confirmed,low,1.0055876712851615,2764.652033220511
9000000000006792908,dsct_flag0,confirmed,low,0.6834664694208069,2761.6570591963828
9000000000006804340,dsct_flag0,confirmed,low,0.9972681452390273,2761.644411433488
9000000000006849677,dsct_flag0,confirmed,low,0.011538523402919235,2764.651843747124
9000000000006851346,dsct_flag0,confirmed,low,0.033892150662761536,2764.651937622577
9000000000006851860,dsct_flag0,confirmed,low,1.9688554166231484,2764.6519668446854
9000000000006853138,dsct_flag0,confirmed,low,0.033855978539693,2764.6520359842107
9000000000006859619,dsct_flag0,candidate,high,1011.3084635523899,2142.1344778006896
9000000000006860836,dsct_flag0,candidate,high,1274.0277368608688,2142.134467131458
9000000000006864276,dsct_flag0,confirmed,low,1.9100776178132768,2764.652049085591
9000000000006869925,dsct_flag0,confirmed,low,30.46559536792306,2142.134404788725
9000000000006871727,dsct_flag0,confirmed,high,1077.9043707651501,2764.6523544490337
9000000000006948271,dsct_flag0,candidate,high,1015.5323897008634,2142.1344598140568
9000000000006950240,dsct_flag0,candidate,high,1007.2887026109302,2142.1344457706437
9000000000006956178,dsct_flag0,candidate,high,925.0112149090423,2167.011539581232
9000000000006961002,dsct_flag0,candidate,high,1311.9162640356703,2167.011534783058
9000000000006964677,dsct_flag0,candidate,high,1302.0411458637054,2167.0115308598615
9000000000007011334,dsct_flag0,confirmed,low,0.033841672099437135,2771.7306557544507
9000000000007018291,dsct_flag0,candidate,high,1000.3978129491833,2142.13179532066
9000000000007019596,dsct_flag0,candidate,high,1251.8502792448523,2142.131776536815
9000000000007021857,dsct_flag0,confirmed,low,0.9661975802623198,2764.651924790349
9000000000007022658,dsct_flag0,confirmed,low,0.6374762605629566,2764.6519706374966
9000000000007033113,dsct_flag0,confirmed,low,1.0366219861140535,2764.652919183485
9000000000007045042,dsct_flag0,candidate,low,0.5000417297569966,2716.773259424139
9000000000007050100,dsct_flag0,confirmed,low,0.9972681453799909,2764.652629057411
9000000000007094821,dsct_flag0,confirmed,low,0.03380559375759675,2771.730639369227
9000000000007098418,dsct_flag0,confirmed,low,1.0064198109155307,2764.651460377034
9000000000007101193,dsct_flag0,confirmed,low,5.011011071424254,2764.6516446555033
9000000000007104567,dsct_flag0,candidate,low,0.9661976084525538,2764.6518441275693
9000000000007105039,dsct_flag0,candidate,low,1.0365862087099311,2764.651869685389
9000000000007107531,dsct_flag0,confirmed,low,0.7756129869275986,2764.652005756274
9000000000007107720,dsct_flag0,confirmed,low,2.934799733235728,2764.6520163249224
9000000000007108021,dsct_flag0,confirmed,low,4.710104506221727,2764.652033261489
9000000000007109566,dsct_flag0,confirmed,low,0.9972683318413421,2764.652112144511
9000000000007109769,dsct_flag0,candidate,low,1.900781641306781,2764.6521230009384
9000000000007110222,dsct_flag0,candidate,low,7.939913910074921,2764.6521421531215
9000000000007115869,dsct_flag0,confirmed,low,0.9661972544387181,2764.652857093606
9000000000007117094,dsct_flag0,confirmed,low,1.9689270862236714,2764.652910758741
9000000000007117168,dsct_flag0,confirmed,low,2.968907943731427,2764.652914661914
9000000000007119894,dsct_flag0,candidate,low,1.042084107130701,2764.6520854565315
9000000000007134244,dsct_flag0,candidate,low,0.989816935830626,2764.6526351901703
9000000000007138841,dsct_flag0,confirmed,low,0.9972997151839337,2761.6572611695156
9000000000007183316,dsct_flag0,candidate,low,1.9689641880727236,2764.651603606995
9000000000007185376,dsct_flag0,confirmed,low,1.9689279248974303,2764.651733142324
9000000000007186025,dsct_flag0,candidate,low,1.9688917257981031,2764.6517727090977
9000000000007186263,dsct_flag0,candidate,low,0.033819810663651924,2764.651787376497
9000000000007189619,dsct_flag0,confirmed,low,3.413630376907877,2764.6519857104868
9000000000007190468,dsct_flag0,confirmed,low,0.9324862479803453,2764.6520316880196
9000000000007199928,dsct_flag0,confirmed,low,0.03381979676740269,2764.652923346963
9000000000007200001,dsct_flag0,confirmed,low,0.033819796735081314,2764.652925989125
9000000000007203099,dsct_flag0,confirmed,low,1.0054429569635601,2764.652117505204
9000000000007204688,dsct_flag0,candidate,high,997.1050549585534,2167.0115567222238
9000000000007206907,dsct_flag0,confirmed,low,1.9689275375704602,2764.6522770039737
9000000000007207081,dsct_flag0,confirmed,low,1.9689637041722308,2764.6522830589674
9000000000007208076,dsct_flag0,confirmed,low,0.033892145936375635,2764.65232316358
9000000000007266373,dsct_flag0,candidate,low,0.9661614903542763,2764.651692979969
9000000000007267028,dsct_flag0,confirmed,low,4.006978478793062,2764.6517341258004
9000000000007267737,dsct_flag0,confirmed,low,0.9661614615633027,2764.651775364764
9000000000007273576,dsct_flag0,candidate,low,1.005479133233953,2764.6521027833223
9000000000007282423,dsct_flag0,confirmed,low,1.009059741359635,2764.652959240135
9000000000007287786,dsct_flag0,confirmed,low,1.9689275585327286,2764.6522475699894
9000000000007296882,dsct_flag0,candidate,low,1.9896532480078726,2764.652587332763
9000000000007299911,dsct_flag0,confirmed,low,0.9661973124678728,2764.6526910504326
9000000000007336185,dsct_flag0,confirmed,low,0.03380716129334696,2762.7282630908303
9000000000007337320,dsct_flag0,confirmed,low,0.9661825753558257,2762.728358061053
9000000000007348790,dsct_flag0,confirmed,high,1010.4105468673102,2142.1317996960133
9000000000007350041,dsct_flag0,confirmed,low,0.9661252575952949,2764.6518699326552
9000000000007362826,dsct_flag0,confirmed,low,0.9661610531541209,2764.6529440199956
9000000000007363146,dsct_flag0,confirmed,low,0.9662333902092328,2764.652957627084
9000000000007363945,dsct_flag0,confirmed,low,1.0054429828720215,2764.6520462650806
9000000000007364845,dsct_flag0,candidate,low,1.9657808044483163,2764.652085167356
9000000000007367559,dsct_flag0,confirmed,low,0.8533442283922735,2764.6522018960677
9000000000007368165,dsct_flag0,candidate,low,1.4076996602415939,2764.6522265495732
9000000000007368401,dsct_flag0,confirmed,low,1.9689637365141275,2764.652237647213
9000000000007369010,dsct_flag0,confirmed,low,1.9689275472392564,2764.652263427619
9000000000007369254,dsct_flag0,confirmed,low,1.9689275404271576,2764.6522729927674
9000000000007385086,dsct_flag0,candidate,low,1.005591824281674,2761.6572976652533
9000000000007418489,dsct_flag0,confirmed,low,1.9689594197391482,2762.728345473297
9000000000007422028,dsct_flag0,confirmed,low,0.03384335372732064,2762.728562699165
9000000000007423169,dsct_flag0,confirmed,low,1.0088071398600282,2764.651329080574
9000000000007427475,dsct_flag0,confirmed,low,0.03385598391096084,2764.6515973708592
9000000000007428374,dsct_flag0,confirmed,low,0.03392832504345769,2764.6516555077396
9000000000007432408,dsct_flag0,confirmed,low,0.9661614193748956,2764.651896086056
9000000000007432616,dsct_flag0,confirmed,low,0.9661614156632493,2764.6519067068584
9000000000007434171,dsct_flag0,confirmed,low,0.9915171988202329,2764.6519931894727
9000000000007434974,dsct_flag0,candidate,low,6.821690306490209,2764.6520367623307
9000000000007447890,dsct_flag0,candidate,low,0.20581251247007437,2764.6521252333187
9000000000007448230,dsct_flag0,confirmed,low,0.9973044927866357,2764.652139785234
9000000000007451573,dsct_flag0,confirmed,low,1.9689275384698524,2764.6522757411003
9000000000007454817,dsct_flag0,confirmed,low,1.0054790252923584,2764.6523995781317
9000000000007454999,dsct_flag0,candidate,low,1.0055151937973514,2764.652406197507
9000000000007455752,dsct_flag0,confirmed,low,1.8722064081201615,2764.6524323122576
9000000000007461436,dsct_flag0,confirmed,low,1.0124237575401598,2764.652626090683
9000000000007463186,dsct_flag0,confirmed,low,0.966197317171233,2764.6526775923558
9000000000007466729,dsct_flag0,candidate,low,0.9972272966772382,2761.6572562507354
9000000000007468196,dsct_flag0,confirmed,low,1.3658103064514853,2761.6572976373136
9000000000007503852,dsct_flag0,confirmed,low,0.03387775138774957,2771.7305946685374
9000000000007513175,dsct_flag0,confirmed,low,0.9661614626207508,2764.651772338897
9000000000007514484,dsct_flag0,confirmed,low,1.9688916737573396,2764.651845782995
9000000000007515151,dsct_flag0,confirmed,low,0.03381980947818449,2764.651884284336
9000000000007515825,dsct_flag0,confirmed,low,0.9661252392291269,2764.651922489051
9000000000007517640,dsct_flag0,candidate,low,1.0144495507842917,2764.652020232752
9000000000007530292,dsct_flag0,candidate,low,0.9672103016418585,2764.6521087097935
9000000000007530869,dsct_flag0,candidate,low,0.9673911480863441,2764.652131963987
9000000000007548583,dsct_flag0,confirmed,low,0.036354982443756866,2761.657226910349
9000000000007587086,dsct_flag0,confirmed,low,4.013779237935555,2764.651302971877
9000000000007592231,dsct_flag0,confirmed,low,0.9963642231361549,2764.6516565294005
9000000000007601669,dsct_flag0,confirmed,low,0.03389214731689488,2764.6522105517797
9000000000007601857,dsct_flag0,confirmed,low,0.033855976276167,2764.6522208219394
9000000000007602830,dsct_flag0,confirmed,low,0.033892146636682365,2764.652266038116
9000000000007609508,dsct_flag0,candidate,low,0.2892226492451137,2764.6520840846933
9000000000007610116,dsct_flag0,candidate,low,0.9973406742179427,2764.6521106362343
9000000000007613252,dsct_flag0,confirmed,low,1.9689637307618257,2764.652245724108
9000000000007616919,dsct_flag0,confirmed,low,1.0054790298594032,2764.652387020644
9000000000007618347,dsct_flag0,candidate,low,0.8872362987983182,2764.652441882994
9000000000007619120,dsct_flag0,confirmed,low,3.0037771795071744,2764.6524704480544
9000000000007620212,dsct_flag0,confirmed,low,2.001010970114716,2764.6525094676763
9000000000007620695,dsct_flag0,confirmed,high,1052.588604262031,2167.0115639665164
9000000000007659703,dsct_flag0,confirmed,low,0.9661826033699906,2762.7282779566012
9000000000007660284,dsct_flag0,confirmed,low,0.03387955257809434,2762.72833840549
9000000000007667407,dsct_flag0,confirmed,low,1.0115921995938233,2764.6516067669727
9000000000007668077,dsct_flag0,confirmed,low,1.9963455398505416,2764.651654649526
9000000000007669231,dsct_flag0,candidate,low,4.281696615289742,2764.651740557514
9000000000007671028,dsct_flag0,confirmed,low,0.9661614336231062,2764.651855315082
9000000000007671654,dsct_flag0,confirmed,low,0.03389215117397714,2764.6518959216774
9000000000007672492,dsct_flag0,confirmed,low,0.6911900788032955,2764.6519511803053
9000000000007673401,dsct_flag0,confirmed,low,0.9838489581501892,2764.652010318823
9000000000007677758,dsct_flag0,candidate,high,1116.985354550387,2142.134558576159
9000000000007679484,dsct_flag0,candidate,low,0.03381980397031459,2764.652334533632
9000000000007679706,dsct_flag0,confirmed,high,978.0624745141218,2764.6528088669293
9000000000007686901,dsct_flag0,confirmed,low,2.0041218908133476,2764.6522027417086
9000000000007691244,dsct_flag0,confirmed,low,1.005515197398345,2764.6523962966166
9000000000007699478,dsct_flag0,candidate,low,2.000501725156474,2761.65720355371
9000000000007701322,dsct_flag0,candidate,low,1.662697274372141,2761.65726063028
9000000000007728930,dsct_flag0,confirmed,low,0.03381927167117132,2761.738954881672
9000000000007729800,dsct_flag0,confirmed,low,0.9661303822690694,2761.7390457522124
9000000000007739881,dsct_flag0,candidate,low,3.8786078963792234,2764.65172208054
9000000000007742133,dsct_flag0,confirmed,low,2.036639783028853,2764.651877528522
9000000000007742409,dsct_flag0,confirmed,low,0.03389215115731947,2764.651897280477
9000000000007747323,dsct_flag0,confirmed,low,0.03385597651132082,2764.652201619465
9000000000007748506,dsct_flag0,confirmed,low,0.0338559757698139,2764.6522621703334
9000000000007749606,dsct_flag0,candidate,low,0.9661974447960158,2764.652312410064
9000000000007750108,dsct_flag0,confirmed,low,0.9661611033356792,2764.6528004263528
9000000000007756660,dsct_flag0,candidate,high,1082.4751455098035,2167.011582397856
9000000000007762396,dsct_flag0,candidate,low,1.9999982416478164,2764.652430616319
9000000000007764226,dsct_flag0,confirmed,low,0.5304825822353796,2764.652505309321
9000000000007765219,dsct_flag0,confirmed,low,37.10215542198762,2167.0115680759773
9000000000007770608,dsct_flag0,confirmed,low,1.9689633688792796,2764.652753849048
9000000000007777528,dsct_flag0,candidate,low,0.96616103906475,2764.652984336484
9000000000007778667,dsct_flag0,confirmed,low,0.9661610262902726,2764.6530208904296
9000000000007808780,dsct_flag0,confirmed,low,4.876382774570298,2764.6517148539424
9000000000007812616,dsct_flag0,confirmed,low,0.9661613904036166,2764.6519789868034
9000000000007812892,dsct_flag0,candidate,low,1.6508768564220373,2764.6519982670434
9000000000007818959,dsct_flag0,confirmed,high,859.6860230228145,2764.6523171979934
9000000000007819825,dsct_flag0,candidate,low,2.508814106054717,2764.652822726406
9000000000007820945,dsct_flag0,confirmed,low,0.9661610773976235,2764.6528746476397
9000000000007821038,dsct_flag0,candidate,low,0.966161076072478,2764.6528784395196
9000000000007827121,dsct_flag0,candidate,low,3.9717111227130335,2764.6522268969566
9000000000007836104,dsct_flag0,confirmed,low,1.9689273001986454,2764.6526103075594
9000000000007838214,dsct_flag0,candidate,low,2.004013020739543,2764.6526956972666
9000000000007840642,dsct_flag0,confirmed,low,0.9661249385925816,2764.652782787103
9000000000007870228,dsct_flag0,confirmed,low,0.033841673627855375,2771.7305305725895
9000000000007870924,dsct_flag0,confirmed,low,0.033805594390198666,2771.73058750201
9000000000007878756,dsct_flag0,confirmed,low,3.0095652820589827,2764.651775324717
9000000000007879652,dsct_flag0,confirmed,low,1.9689640199140983,2764.6518397210166
9000000000007887356,dsct_flag0,confirmed,low,0.03385597521424258,2764.65230753785
9000000000007887400,dsct_flag0,confirmed,low,0.03385597519187169,2764.652309364639
9000000000007888667,dsct_flag0,confirmed,low,0.9661249207260015,2764.6528339139186
9000000000007899309,dsct_flag0,confirmed,low,1.2995485480623836,2764.652390521951
9000000000007907387,dsct_flag0,confirmed,low,2.999689596348132,2764.6527194334194
9000000000007911106,dsct_flag0,confirmed,low,0.9660887465512499,2764.652843265794
9000000000007916156,dsct_flag0,confirmed,low,1.968927011408684,2764.6530158095993
9000000000007940029,dsct_flag0,confirmed,low,0.9661472777468597,2771.7306270790286
9000000000007941249,dsct_flag0,confirmed,low,0.9661472501478754,2771.7307062563486
9000000000007947440,dsct_flag0,candidate,low,1.1043343845172866,2764.651760195382
9000000000007948075,dsct_flag0,candidate,high,1246.9863893244321,2142.1318527078256
9000000000007948976,dsct_flag0,confirmed,low,0.9661614276374094,2764.6518724430352
9000000000007968267,dsct_flag0,confirmed,low,0.4918520687209971,2764.6523954570293
9000000000007976554,dsct_flag0,confirmed,low,0.9661611252950453,2764.6527375900187
9000000000007978226,dsct_flag0,confirmed,low,1.9688910000554598,2764.652791772969
9000000000007984628,dsct_flag0,confirmed,low,0.03381979574414122,2764.653006995097
9000000000007987171,dsct_flag0,confirmed,high,1072.552346869087,2764.7066058800556
9000000000008004971,dsct_flag0,confirmed,low,0.0338434630636935,2762.7196372910403
9000000000008007650,dsct_flag0,confirmed,low,0.03387775214073003,2771.730533062946
9000000000008008884,dsct_flag0,confirmed,low,0.9661472746096079,2771.73063607933
9000000000008013549,dsct_flag0,candidate,low,4.037506989781732,2764.6515605421737
9000000000008016157,dsct_flag0,confirmed,low,0.9276756070801007,2764.6517601907253
9000000000008016288,dsct_flag0,confirmed,low,4.971620708725934,2764.6517715794034
9000000000008016375,dsct_flag0,confirmed,low,0.04058377294858569,2764.6517770080827
9000000000008017775,dsct_flag0,confirmed,low,0.03389215143061249,2764.6518749874085
9000000000008018404,dsct_flag0,confirmed,low,0.9661614119804072,2764.651917245239
9000000000008022031,dsct_flag0,confirmed,low,0.006402252076495147,2764.6521549788304
9000000000008022864,dsct_flag0,confirmed,low,1.9689275918397506,2764.6522008022293
9000000000008023323,dsct_flag0,confirmed,low,0.9661974749077183,2764.6522262492217
9000000000008024429,dsct_flag0,confirmed,low,0.9661974575989694,2764.652275776025
9000000000008025538,dsct_flag0,confirmed,low,2.009547103708348,2764.6527865645476
9000000000008027545,dsct_flag0,candidate,low,1.9688547648008523,2764.652882128954
9000000000008044075,dsct_flag0,candidate,low,0.0011936399875848644,2764.6526878485456
9000000000008053478,dsct_flag0,confirmed,low,1.9689270227492424,2764.652999885846
9000000000008059884,dsct_flag0,candidate,high,1075.5760917245937,2764.7067319988273
9000000000008076074,dsct_flag0,confirmed,low,1.9688870125568665,2762.7283664876595
9000000000008080973,dsct_flag0,candidate,high,1242.9325725174858,2142.1319430386648
9000000000008082126,dsct_flag0,confirmed,low,1.00131968491597,2764.6515310765244
9000000000008086885,dsct_flag0,candidate,low,0.0034286198868064936,2770.794171893038
9000000000008090158,dsct_flag0,confirmed,low,0.03385597759547936,2764.652113087941
9000000000008094120,dsct_flag0,confirmed,low,0.03389214612215021,2764.652308009565
9000000000008094377,dsct_flag0,confirmed,low,0.03389214029012663,2764.652783739846
9000000000008099421,dsct_flag0,confirmed,low,0.9661251806274131,2764.6520901829936
9000000000008107159,dsct_flag0,candidate,low,4.102866521934863,2764.6524544139393
9000000000008108613,dsct_flag0,confirmed,low,2.0681803452514615,2764.652518397663
9000000000008108707,dsct_flag0,candidate,high,1177.3592686602317,2167.011587727815
9000000000008109692,dsct_flag0,confirmed,low,1.0055237532330312,2764.7283229874447
9000000000008123170,dsct_flag0,confirmed,low,2.0014059012912,2764.706547747366
9000000000008125229,dsct_flag0,candidate,high,1072.800035535146,2764.706618760247
9000000000008128675,dsct_flag0,confirmed,low,2.0004653356222906,2764.706741733942
9000000000008128718,dsct_flag0,confirmed,high,1073.0098116848385,2764.706743154209
9000000000008128726,dsct_flag0,confirmed,high,1073.1066393147953,2764.706743152812
9000000000008155006,dsct_flag0,confirmed,low,2.9013441607058774,2771.7842332925647
9000000000008158116,dsct_flag0,confirmed,low,0.033926730557502865,2764.7815884002484
9000000000008161226,dsct_flag0,candidate,low,0.0016999820911216146,2764.7350078253075
9000000000008172974,dsct_flag0,candidate,low,0.03407103511883445,2764.8118019145913
9000000000008173002,dsct_flag0,confirmed,low,0.9688905395700307,2764.8118033939973
9000000000008174193,dsct_flag0,confirmed,low,1.005949389777381,2771.809425340034
9000000000008197351,dsct_flag0,candidate,low,0.7020998948388012,2764.7062964532524
9000000000008216930,dsct_flag0,confirmed,low,0.9936922282102859,2771.7837795317173
9000000000008217141,dsct_flag0,confirmed,low,1.0054536015954285,2771.7837954708375
9000000000008226461,dsct_flag0,confirmed,low,1.9688715894722908,2764.781628780067
9000000000008227801,dsct_flag0,confirmed,low,1.9688715381524382,2764.781700845808
9000000000008232543,dsct_flag0,candidate,low,1.0010360299484091,2764.735651066061
9000000000008235965,dsct_flag0,candidate,low,0.005447854391857656,2771.7334043597803
9000000000008240902,dsct_flag0,candidate,low,3.1597049983552172,2771.8093950413167
9000000000008243371,dsct_flag0,candidate,low,1.0054789973645777,2764.6524763680063
9000000000008245118,dsct_flag0,confirmed,low,1.0055524826514333,2771.8095754194073
9000000000008248036,dsct_flag0,candidate,low,2.004105843629637,2771.8096914179623
9000000000008250483,dsct_flag0,confirmed,low,1.0013313408816906,2771.809776328504
9000000000008250687,dsct_flag0,confirmed,low,0.9660836090470226,2771.809784291312
9000000000008263876,dsct_flag0,confirmed,low,0.001157446642569673,2764.7062787236646
9000000000008264155,dsct_flag0,confirmed,low,0.6820977722179552,2764.706288173329
9000000000008264563,dsct_flag0,confirmed,low,0.9682764493134014,2764.706300456077
9000000000008264617,dsct_flag0,confirmed,low,1.2418317260496001,2764.7063027787954
9000000000008264798,dsct_flag0,confirmed,low,0.3209020780287846,2764.7063099429943
9000000000008265014,dsct_flag0,candidate,low,1.331208301921461,2764.7063158242963
9000000000008265194,dsct_flag0,confirmed,low,0.005425531051835661,2764.7063221442513
9000000000008265508,dsct_flag0,confirmed,low,0.0019170209637382383,2764.706333552487
9000000000008265785,dsct_flag0,confirmed,low,0.001374467855428846,2764.706344343256
9000000000008284088,dsct_flag0,confirmed,low,0.9963619612248626,2771.7838571486063
9000000000008284991,dsct_flag0,confirmed,low,0.5137717910778377,2764.651591750793
9000000000008289358,dsct_flag0,confirmed,low,1.1148775411631264,2771.784241680987
9000000000008294536,dsct_flag0,confirmed,low,1.9688715313932466,2764.781710337382
9000000000008297893,dsct_flag0,candidate,low,2.0039425028289855,2746.735493772663
9000000000008301034,dsct_flag0,confirmed,high,692.829522567139,2764.7357624145225
9000000000008308209,dsct_flag0,candidate,high,103.68018889666605,2771.8094429522753
9000000000008313281,dsct_flag0,confirmed,low,0.9973267801483301,2771.809656599071
9000000000008314392,dsct_flag0,candidate,low,0.9944803657110327,2771.799318560865
9000000000008316616,dsct_flag0,confirmed,low,1.0013350916058845,2771.7993938960135
9000000000008323931,dsct_flag0,candidate,low,1.0071918911728148,2764.6171741490252
9000000000008329902,dsct_flag0,candidate,low,1.0040849614787442,2764.706281340681
9000000000008330222,dsct_flag0,confirmed,low,1.057218992083512,2764.706292534247
9000000000008330312,dsct_flag0,confirmed,low,1.6818423016699142,2764.7062958180904
9000000000008330793,dsct_flag0,candidate,low,0.013744678716365687,2764.706311741844
9000000000008331734,dsct_flag0,confirmed,low,0.9812253678265143,2764.7063446892425
9000000000008332426,dsct_flag0,confirmed,low,0.9890019519950186,2764.7063734144904
9000000000008344591,dsct_flag0,candidate,low,17.19222465337757,2749.824467347935
9000000000008346347,dsct_flag0,candidate,low,0.996463552046067,2749.824611621443
9000000000008350577,dsct_flag0,confirmed,low,5.0025545418781805,2771.7838724041358
9000000000008355275,dsct_flag0,confirmed,low,1.0653787446361802,2771.7842268464155
9000000000008367217,dsct_flag0,candidate,low,1.9964789638411784,2746.7356778201647
9000000000008373936,dsct_flag0,candidate,low,3.0065558940977892,2771.809436957352
9000000000008374235,dsct_flag0,candidate,low,4.378259119777526,2771.8094493723474
9000000000008375772,dsct_flag0,confirmed,low,0.0038242309378561804,2771.7991335382685
9000000000008393999,dsct_flag0,candidate,low,3.0000343160136773,2743.7686149328947
9000000000008409533,dsct_flag0,candidate,low,1.0055187397241383,2749.824434658047
9000000000008415383,dsct_flag0,confirmed,low,1.036552691046771,2771.7838415899314
9000000000008420939,dsct_flag0,confirmed,low,1.9416013337402458,2771.7842517304234
9000000000008423051,dsct_flag0,candidate,low,8.02033097423557,2746.7819059798494
9000000000008423283,dsct_flag0,confirmed,low,1.766212294056221,2746.7819221541286
9000000000008424843,dsct_flag0,candidate,low,0.0012014058583444886,2746.782011324074
9000000000008426765,dsct_flag0,candidate,low,2.008202188643096,2746.735379133839
9000000000008431974,dsct_flag0,confirmed,low,0.9963827429873108,2746.7356487875804
9000000000008441321,dsct_flag0,candidate,low,46.80440635220216,2771.809539122507
9000000000008442437,dsct_flag0,candidate,low,1.006674652418085,2771.7992037422955
9000000000008444868,dsct_flag0,confirmed,low,1.0082221778224025,2771.809687856585
9000000000008451777,dsct_flag0,confirmed,high,455.3435176440484,2743.7683692667633
9000000000008457452,dsct_flag0,confirmed,high,1175.7506572410084,1945.8319263029844
9000000000008460681,dsct_flag0,confirmed,high,1107.3852815270259,2743.7686764677055
9000000000008460790,dsct_flag0,confirmed,high,574.3646539785717,2743.768679699395
9000000000008474295,dsct_flag0,candidate,low,0.9972273068702324,2749.824419275392
9000000000008474682,dsct_flag0,confirmed,low,2.026056604310758,2749.824456111528
9000000000008475898,dsct_flag0,confirmed,low,2.967498404754576,2749.824561632704
9000000000008494533,dsct_flag0,confirmed,low,1.2831231623010049,2746.735546165146
9000000000008525457,dsct_flag0,confirmed,high,1207.036167650019,2743.7686934354715
9000000000008525674,dsct_flag0,confirmed,low,0.6146290674592962,2743.7687042220496
9000000000008542993,dsct_flag0,confirmed,low,0.03388920716868663,2770.793649217114
9000000000008543960,dsct_flag0,candidate,low,1.0044073508609983,2771.783776386641
