WDJname,GaiaEDR3,RA_ICRS,DE_ICRS,Pwd,Gmag,BPmag,RPmag,sepsi,o_Gmag,RFG
"WDJ052932.70+772939.66 ",552308300070362496,82.3866211153,77.49445806453,0.999555,17.2509,17.1755,17.4095,0.0,428,1178.407
"WDJ051623.15+775901.63 ",552606916258551296,79.09660665594,77.98384921699,0.997275,17.467,17.3777,17.6531,0.0,452,1150.843
"WDJ051750.07+780707.65 ",552611181163910016,79.45861015983,78.11882260907,0.999759,17.3528,17.2843,17.5234,0.0,481,1198.475
"WDJ043848.42+772852.68 ",552907048572984704,69.70209928269,77.48118305676,0.99978,17.4558,17.4121,17.6437,1.67771,375,1040.886
"WDJ051410.99+781627.58 ",553004424071505408,78.54563209107,78.27398454778,0.997283,17.9939,18.0226,18.0257,0.0,454,817.456
"WDJ044802.77+781608.42 ",553147223144665216,72.01229717951,78.26915748435,0.997249,17.4052,17.4262,17.4499,0.0,423,960.395
"WDJ034219.76+761351.26 ",554009347634957952,55.58124945793,76.230916871,0.998519,17.771,17.8075,17.9058,0.0,442,1033.458
"WDJ034421.26+770154.99 ",554186399072690176,56.08883886091,77.03175761205,0.999778,17.612,17.5829,17.756,0.0,485,1007.012
"WDJ034332.69+770420.77 ",554374213698907648,55.88664642458,77.07219713022,0.996907,17.9149,17.9224,17.9938,0.0,468,907.438
"WDJ040357.25+782442.16 ",554851058148416256,60.98837224112,78.41148809084,0.999643,16.757,16.6741,16.9713,1.324617,402,1299.213
"WDJ033309.76+775309.18 ",555223753938122240,53.29004637615,77.88607862404,0.994987,17.9897,18.1291,17.7779,0.0,469,936.975
"WDJ033147.11+775842.91 ",555231072557021312,52.94558373764,77.97867542327,0.998084,17.1046,17.1284,17.1158,0.0,465,1276.617
"WDJ032741.95+780831.54 ",555286666613787136,51.9256033998,78.14190955951,0.990352,17.823,17.9314,17.6602,0.0,365,913.192
"WDJ030908.70+784215.46 ",555480111941791232,47.28752086785,78.7040582755,0.932827,17.8848,18.0035,17.6689,0.308161,410,938.199
"WDJ043142.59+783720.81 ",556214963664908160,67.9281532066,78.62224096281,0.99928,17.5054,17.4945,17.6143,0.268254,458,991.862
"WDJ050747.62+794458.43 ",556382231168462976,76.94803016735,79.74930674105,0.999428,16.006,15.8991,16.2468,3.667574,430,1458.92
"WDJ050231.59+794824.02 ",556397177654502400,75.6317075829,79.8066908368,0.999702,17.7241,17.6735,17.8802,0.0,394,871.228
"WDJ043151.19+793948.04 ",556530115482500480,67.96291036088,79.66329951767,0.998723,16.9581,16.832,17.2402,2.875107,449,1269.208
"WDJ044933.49+805338.77 ",556746302659364608,72.39462445756,80.89302044917,0.994684,17.9311,18.2048,17.5338,0.0,427,1025.21
"WDJ044237.20+814356.49 ",557782798527347200,70.65536337305,81.73207910242,0.999145,17.571,17.5406,17.6287,0.0,399,945.47
"WDJ054204.94+821955.58 ",558036098518042752,85.52110202834,82.33141894269,0.995165,17.9878,18.3033,17.5564,0.0,371,890.262
"WDJ020546.36+732417.71 ",558597300422955136,31.44223721592,73.40502998624,0.999651,16.091,15.9974,16.2975,1.647183,413,1747.384
"WDJ020358.21+741415.37 ",558705151345156864,30.99375024794,74.23736892643,0.997467,17.8205,17.8227,17.8874,0.46405,453,966.98
"WDJ014556.17+732630.94 ",558747345102392192,26.48318266963,73.44218370256,0.99962,17.5267,17.5034,17.6531,0.0,425,900.595
"WDJ014239.28+740244.63 ",558827609452358784,25.66391563289,74.04569711093,0.980409,17.6258,17.6957,17.5499,1.254891,406,1077.5
"WDJ021942.00+750711.87 ",559187222769519872,34.92567060969,75.11989031649,0.999363,16.864,16.8189,17.0091,0.0,384,1173.592
"WDJ020439.03+753818.97 ",559439835566125952,31.164930097,75.63814459401,0.999036,15.4999,15.4957,15.5636,3.145196,426,1240.863
"WDJ013004.23+745049.34 ",559696571532457088,22.51903797307,74.84710923905,0.998367,17.5304,17.5446,17.5942,0.0,410,893.861
"WDJ014158.77+751216.66 ",559766180064682752,25.49525319574,75.20468495744,0.993242,17.9393,18.008,17.9015,0.0,444,829.675
"WDJ013055.49+755535.35 ",560036354985531264,22.73151989739,75.92643043239,0.999135,17.5964,17.5504,17.8425,0.0,398,970.126
"WDJ012038.14+761027.16 ",560091983401665920,20.15841801798,76.17417334135,0.995433,16.9961,17.0588,16.9232,0.2693,437,1097.112
"WDJ014121.62+770900.73 ",560568793490187264,25.34265851264,77.14952133072,0.997362,14.8966,14.8821,14.9438,7.140725,402,1627.288
"WDJ015631.58+770603.55 ",561842573413929472,29.13182067081,77.10102674764,0.982209,17.7901,17.8547,17.7401,0.0,398,709.642
"WDJ020516.08+775535.61 ",561991179282556416,31.31761024721,77.92642664071,0.991538,17.833,17.8947,17.7402,0.0,411,827.147
"WDJ021540.47+784030.63 ",562401198337624192,33.91831794786,78.67519585595,0.999582,17.4593,17.3865,17.6681,0.0,444,1109.142
"WDJ010849.75+760017.89 ",563004280465719040,17.21163857921,76.00516727265,0.992868,17.5089,17.8168,17.0874,0.0,433,1216.025
"WDJ004600.00+772708.94 ",563460642214120320,11.50128222887,77.45235319938,0.994189,17.9605,18.0398,17.8288,0.06548,353,845.116
"WDJ011622.85+780800.49 ",563727243720257920,19.09606232416,78.13339984991,0.999564,17.3249,17.2416,17.5602,0.317235,460,1165.203
"WDJ004704.98+783328.46 ",563899038115825152,11.77044358535,78.55786041562,0.998989,17.689,17.6287,17.8706,0.0,356,874.953
"WDJ003635.70+772308.27 ",564116917513323264,9.15044397336,77.38561455199,0.999411,16.4521,16.4021,16.6019,0.053051,466,1614.015
"WDJ002956.25+782927.05 ",564328229903817216,7.48352751853,78.4907609137,0.999777,16.1419,16.0904,16.2917,5.116572,397,1621.628
"WDJ001931.78+795909.99 ",565078779731446272,4.88307782738,79.98613884425,0.999517,17.3574,17.2669,17.577,0.435107,407,944.885
"WDJ000750.35+805944.91 ",565183924826095744,1.96139925935,80.99578471229,0.997385,17.5022,17.5452,17.5099,0.0,386,678.781
"WDJ011320.47+802127.58 ",565677846067002624,18.33611696932,80.35765391632,0.998771,16.652,16.5119,16.9509,5.139945,350,1190.635
"WDJ011529.35+815921.12 ",566272333964035584,18.87198601365,81.98906783639,0.999531,17.7052,17.6134,17.9293,0.0,372,942.799
"WDJ005459.64+803338.68 ",566469013401234560,13.74852917258,80.56074954249,0.986742,17.6285,17.5857,17.3531,0.0,348,795.229
"WDJ002113.45+804235.27 ",566626892104483712,5.3062300004,80.70981332676,0.954941,17.9737,17.8784,18.2544,0.384496,392,531.228
"WDJ003012.09+815031.29 ",566795087318320896,7.55070003323,81.84208052544,0.99969,17.2067,17.1152,17.4028,1.775692,384,1100.037
"WDJ005824.44+815710.79 ",566940287278235392,14.60304082484,81.95293981385,0.998482,17.7801,17.7416,17.9759,0.0,402,918.114
"WDJ033351.92+802919.21 ",568072238794453120,53.46615851574,80.48883318599,0.999596,17.7402,17.7287,17.8607,0.401085,490,963.545
"WDJ033940.69+803932.44 ",568162841128176384,54.91971266974,80.65884328199,0.995607,17.9888,18.0171,18.0153,0.0,398,812.504
"WDJ034806.72+804836.79 ",568168544844912128,57.02968694429,80.80962389556,0.99627,17.7122,17.9152,17.3892,0.0,413,1064.547
"WDJ035457.17+811606.53 ",568207478725354752,58.73901090517,81.26841237764,0.999424,17.0398,16.9391,17.2866,0.0,385,1036.441
"WDJ032311.36+812004.47 ",568361238553979264,50.79477320138,81.33462343858,0.994566,17.9508,18.2285,17.4983,0.0,412,947.95
"WDJ032711.39+821548.16 ",568566537990676992,51.79809238993,82.26310033839,0.997679,17.5601,17.5921,17.5748,0.0,455,1001.373
"WDJ023121.40+811703.31 ",568814684021088512,37.84181278567,81.28416820595,0.997017,17.1353,17.1603,17.1704,0.0,351,1031.697
"WDJ030627.32+813903.71 ",569155292107617024,46.61300739514,81.65102154266,0.99859,17.4659,17.4544,17.4914,0.0,383,1072.997
"WDJ040555.05+814751.18 ",569735662449678848,61.47964592859,81.79740886587,0.999814,17.1777,17.1116,17.3073,1.533161,389,959.182
"WDJ034958.43+825417.71 ",570086853335107200,57.49217240258,82.90467560565,0.999094,16.0813,16.0755,16.1516,0.630053,422,1201.3
"WDJ041445.56+831435.06 ",570159691683454720,63.68827940064,83.24314038534,0.992512,17.8835,18.0509,17.6086,0.0,371,904.436
"WDJ044548.09+831530.49 ",570344104695056896,71.45091959958,83.25838916964,0.998972,17.7171,17.5842,17.9779,0.0,424,934.92
"WDJ045223.64+832624.51 ",570353583686684288,73.09848050636,83.44009923288,0.999591,17.8829,17.8259,18.0684,0.350513,424,932.13
"WDJ054142.49+844808.94 ",570745495158838784,85.43183679843,84.80315475686,0.999561,16.9819,16.9144,17.1725,0.770292,467,1289.199
"WDJ054859.81+850809.98 ",570805345526611840,87.24909878511,85.13613513306,0.999311,17.5373,17.4386,17.7956,0.794362,354,959.417
"WDJ030938.42+840146.13 ",571190793072155392,47.41038511944,84.02945684997,0.999572,17.7776,17.7012,17.9466,0.0,357,888.974
"WDJ054019.82+852319.21 ",571572637140787840,85.08293040767,85.38860461366,0.999462,15.9975,15.9827,16.0768,1.123158,385,1333.872
"WDJ015440.40+824648.20 ",572196060232187008,28.66513014233,82.77977617763,0.992461,17.821,17.9319,17.6542,0.0,407,905.041
"WDJ011354.58+825641.08 ",573092505808660224,18.47755304847,82.94474224545,0.999453,17.1002,17.0677,17.2409,0.0,351,1133.177
"WDJ010138.04+844022.54 ",573358514606752896,15.40749894514,84.6729105978,0.999608,17.9799,17.9392,18.0813,0.0,415,865.324
"WDJ013439.56+844157.51 ",573684897761018368,23.66577308843,84.69919378759,0.999702,17.756,17.6985,17.9707,0.244144,423,905.928
"WDJ010327.55+850441.16 ",573746642210165120,15.86569220457,85.07807137104,0.999759,17.984,17.9439,18.1371,0.0,348,843.838
"WDJ024236.42+850903.90 ",574499945114987904,40.65235526541,85.15109991663,0.998138,17.2086,17.2186,17.2581,0.0,371,953.153
"WDJ022207.59+860420.92 ",574620895689623680,35.53373746946,86.07241146916,0.999095,17.7434,17.648,17.9758,0.0,441,996.251
"WDJ025556.25+861026.57 ",574663604844353408,43.9839885394,86.17393405642,0.997829,16.5625,16.4142,16.8695,6.111826,383,1279.727
"WDJ033846.07+870127.07 ",575134848657121536,54.69697921672,87.02390384209,0.966792,17.7823,17.8214,17.661,4.137497,417,768.967
"WDJ024259.77+870437.89 ",575525244003288704,40.74847226159,87.07716444536,0.996043,17.0271,16.904,17.291,2.370506,430,1204.072
"WDJ020431.96+871332.25 ",575585919005741184,31.12914230568,87.22579531735,0.991483,17.7954,17.8532,17.7834,0.0,367,782.961
"WDJ010957.33+865629.20 ",575658456708126208,17.49731610597,86.94141327961,0.996192,17.3756,17.3576,17.3978,0.0,389,939.29
"WDJ041501.98+883714.76 ",576125126379588352,63.76067874396,88.62078225307,0.996447,17.5347,17.5803,17.5369,0.0,320,658.523
"WDJ010311.04+882601.15 ",576253975398408064,15.81071559564,88.43365453446,0.998961,17.6552,17.6553,17.7398,0.0,392,899.755
"WDJ023833.16+893816.11 ",576446321213643136,39.67851833094,89.63759587281,0.992398,17.3909,17.5588,17.1301,0.0,399,1186.769
"WDJ090516.97+031605.02 ",577571774444224640,136.32063416745,3.26805085152,0.999777,17.4547,17.4048,17.6212,0.0,262,847.825
"WDJ085727.50+025805.24 ",578242442177038464,134.36454406822,2.96806263436,0.999725,17.8934,17.8481,18.0635,0.0,709,1163.5
"WDJ085832.42+032530.73 ",578471346753982080,134.63501771133,3.42501055482,0.99654,17.0364,17.0667,16.9924,0.0,598,954.918
"WDJ091113.00+031127.03 ",578825183339579648,137.80425367356,3.19083487231,0.996342,17.7097,17.6845,17.7467,0.0,286,823.436
"WDJ091011.68+032114.54 ",578842264425376512,137.54824794285,3.35329112301,0.99777,17.5424,17.5621,17.569,0.250001,267,781.367
"WDJ091655.31+041133.07 ",579381093842430464,139.23072496099,4.19223257041,0.998659,16.8722,16.837,16.9776,0.308558,270,927.322
"WDJ092010.55+045721.17 ",579525026786491008,140.04397638132,4.95573747878,0.9917,16.9267,16.7706,17.245,1.035973,264,870.283
"WDJ091620.11+054802.77 ",579835153490062976,139.08368613696,5.80057449928,0.988525,17.6218,17.8867,17.2277,0.0,285,950.9
"WDJ090316.81+041200.34 ",579931846088268928,135.8200099333,4.19969648055,0.999767,16.1851,16.1204,16.3475,2.242797,298,1371.82
"WDJ090604.70+050035.78 ",580270938051239552,136.5196189915,5.0098782597,0.99934,17.6253,17.5445,17.7998,0.0,243,779.828
"WDJ091437.35+054453.31 ",580558842594128256,138.65560497555,5.7481510641,0.998728,17.4851,17.4417,17.6148,0.879254,278,861.518
"WDJ085107.30+033046.08 ",581185048826094976,132.78040675371,3.51276638894,0.977999,17.5778,17.5416,17.589,3.915153,451,870.088
"WDJ084817.38+043006.08 ",581513454910597376,132.07212115856,4.50171496428,0.999752,17.6881,17.6516,17.8283,0.276342,450,1047.244
"WDJ085753.13+044144.14 ",581721335622397056,134.47131856681,4.69558594948,0.998336,17.168,17.0259,17.4697,0.235972,598,1412.484
"WDJ084404.68+041527.92 ",582150381380638080,131.01944567259,4.25768783283,0.996842,17.9096,17.7778,18.1478,0.0,409,905.301
"WDJ084443.15+042102.87 ",582155569701228544,131.17975538514,4.35080052872,0.999297,17.7976,17.7556,17.9302,0.0,414,797.393
"WDJ084314.06+043131.74 ",582222433752256384,130.80843561385,4.52527286303,0.9964,17.8354,17.8873,17.8134,0.0,484,937.199
"WDJ084001.81+051628.41 ",582509956042253312,130.00732057336,5.2739999433,0.987821,17.971,18.1264,17.7234,0.0,501,1021.667
"WDJ084823.75+050845.19 ",582675157663938304,132.09893443921,5.14581378176,0.988555,17.4157,17.3871,17.5072,0.0,487,1207.667
"WDJ085128.16+060551.27 ",582901519620616192,132.86754437664,6.09738163314,0.997624,16.8173,16.8437,16.8182,0.0,501,868.796
"WDJ084608.19+053818.03 ",582948214504809600,131.5342000618,5.63821180446,0.980622,17.8876,17.9472,17.8016,0.0,457,967.397
"WDJ084345.53+055830.85 ",583027727234795392,130.93967059571,5.97509238692,0.994472,16.4953,16.3937,16.7207,0.054689,492,1591.055
"WDJ085832.92+054330.55 ",583533124626862464,134.63712778122,5.72502958972,0.999404,16.1963,16.1604,16.2961,1.505999,388,1739.277
"WDJ090005.57+061535.50 ",583652730876035072,135.02325484894,6.25971735279,0.999819,17.4546,17.4003,17.5966,0.0,471,1053.548
"WDJ090059.86+062920.66 ",583680076932129024,135.24948189699,6.48896998108,0.999251,17.9177,17.8462,18.0929,0.0,392,818.401
"WDJ090638.59+070059.81 ",583995091309178624,136.66079209288,7.01645133236,0.999834,15.4168,15.3581,15.5539,4.499396,274,1344.933
"WDJ085507.30+063541.14 ",584401463934612352,133.7802061158,6.59444647885,0.996122,17.3011,17.2803,17.198,0.0,595,534.907
"WDJ085506.65+063904.58 ",584402318633098624,133.77705354507,6.65150611187,0.993763,17.7143,17.846,17.4652,0.60596,592,1254.378
"WDJ085216.69+065931.56 ",584640775222204288,133.06970037465,6.99217481863,0.919383,17.8978,18.0485,17.6632,0.0,484,1030.922
"WDJ085557.48+081706.67 ",585263992151345280,133.98954208136,8.28496288985,0.999599,17.9721,17.9296,18.0812,0.682594,522,793.136
"WDJ092213.50+050438.31 ",585488567401589248,140.55511692158,5.07710809844,0.996151,17.9537,18.3082,17.4668,0.0,237,723.514
"WDJ092208.62+053120.37 ",585578418117672064,140.53576732243,5.5223578241,0.99904,17.7651,17.7557,17.8775,0.0,258,698.5
"WDJ092326.90+055906.12 ",585700189030449920,140.86234573422,5.98442941845,0.799671,17.518,17.8433,17.0225,1.042819,265,999.65
"WDJ091740.19+055949.14 ",585841167036918656,139.4172990399,5.99700879363,0.999526,17.9355,17.8884,18.0643,0.0,271,743.659
"WDJ091841.85+061701.94 ",585877867532382592,139.67424814717,6.28399867503,0.995,15.7962,15.6458,16.1076,7.127319,266,1273.276
"WDJ092905.46+061118.69 ",586040384799889408,142.27269446273,6.18859794448,0.996514,17.9751,17.8539,18.2577,1.630809,417,911.023
"WDJ092823.17+070021.94 ",586165424182381440,142.09574686633,7.0057669399,0.88799,17.3242,17.2953,16.8261,0.0,213,810.092
"WDJ093058.92+074454.58 ",586312032891775616,142.74548120015,7.74833149979,0.9987,17.3043,17.1887,17.6079,2.004892,382,1113.307
"WDJ091924.20+083710.94 ",587551904050090496,139.85074904858,8.61965471832,0.999777,17.0191,16.9679,17.1672,0.0,287,1143.477
"WDJ092355.27+085717.47 ",587622861205266688,140.98015222121,8.95464883774,0.999703,16.5683,16.4983,16.7257,1.836018,249,1007.425
"WDJ093610.82+074702.18 ",587767202170593536,144.04470523923,7.78385438279,0.991554,17.3331,17.4479,17.1358,1.009114,349,1176.788
"WDJ093820.55+083139.66 ",587924775931699456,144.58565055506,8.52758353715,0.996306,16.6952,16.5319,17.0295,2.580287,407,1169.623
"WDJ093423.19+082225.44 ",587953535032442624,143.59629199224,8.37354338173,0.994951,17.8873,17.9672,17.7781,0.877811,406,913.823
"WDJ093108.66+081931.92 ",588035212424892416,142.78609879759,8.32520689115,0.99891,16.9262,16.7963,17.2022,5.213648,373,1220.174
"WDJ093229.87+082637.33 ",588063421770438400,143.12408533186,8.4436706347,0.999396,16.7766,16.7493,16.8809,0.0,359,1385.161
"WDJ092936.54+081546.54 ",588078329602228992,142.40184882227,8.26288482785,0.998833,16.695,16.6985,16.7462,0.0,444,1555.737
"WDJ093911.68+083917.49 ",588303042290599168,144.79852768877,8.6546698167,0.999598,17.3966,17.3702,17.5007,0.0,363,1028.426
"WDJ094122.16+085643.78 ",588328678950739968,145.34231012627,8.9458542191,0.986354,17.8072,17.9388,17.5885,0.304341,454,1125.768
"WDJ094115.18+090154.82 ",588332900903805824,145.31328154816,9.03140217285,0.98633,16.7603,16.8223,16.6321,3.323453,451,1473.167
"WDJ094017.37+090712.17 ",588349805894986624,145.07132669124,9.11976703009,0.99449,17.9869,18.4182,17.4011,0.0,410,1006.302
"WDJ094213.05+094245.85 ",588530847356236672,145.55373733871,9.71263415021,0.997215,17.9376,18.3742,17.3596,0.0,468,1105.382
"WDJ093444.56+092443.26 ",588639321049959296,143.68561942206,9.41203453592,0.99976,17.5449,17.4886,17.6763,0.0,338,1015.638
"WDJ093832.27+094829.35 ",588723639847804160,144.63441961718,9.80819813054,0.999727,17.7458,17.6832,17.9409,0.0,354,824.766
"WDJ093958.48+102135.86 ",588813460499195264,144.99323086463,10.36025814276,0.990938,17.7266,17.8394,17.5157,0.0,387,975.166
"WDJ093240.87+093434.11 ",589035248315626240,143.1703134205,9.57595205592,0.995182,17.861,17.9406,17.7874,0.0,350,869.152
"WDJ092734.32+094711.60 ",589285627728700160,141.89280936623,9.78640028952,0.991848,17.7725,17.8451,17.6964,0.0,324,854.669
"WDJ093546.54+110528.90 ",589674614326779136,143.94384155727,11.09132684524,0.984741,17.7454,17.5842,18.1016,1.115057,405,916.829
"WDJ093403.97+115613.62 ",589967123075093248,143.5165334091,11.93713203827,0.998679,17.7365,17.747,17.811,0.0,402,960.168
"WDJ091235.16+080816.28 ",590183142750379136,138.14620189677,8.13742522668,0.996167,17.8162,18.0245,17.5162,0.0,242,806.071
"WDJ091005.45+081512.31 ",590291955746064000,137.52269520068,8.25333177717,0.999059,17.7655,17.6791,17.997,1.500524,253,787.001
"WDJ091029.42+090205.57 ",590479903515064832,137.62261381911,9.03433828166,0.99969,17.2296,17.1738,17.3122,0.071964,279,924.324
"WDJ091258.84+091815.82 ",590839615615790464,138.24529790306,9.30415437159,0.999626,17.8382,17.7518,18.007,0.0,316,803.941
"WDJ091536.97+094335.33 ",590880916021900672,138.90414180335,9.72628758728,0.996824,17.2408,17.2573,17.2721,0.0,257,913.305
"WDJ091527.98+094734.34 ",590884558154174208,138.8666921595,9.79269958246,0.999324,17.3629,17.3269,17.4896,0.0,256,836.018
"WDJ091306.51+093327.02 ",590899710798391168,138.27704253291,9.55748273273,0.999747,17.3045,17.2605,17.4315,2.879768,292,993.53
"WDJ091605.13+100612.56 ",591036260693445760,139.0212340695,10.10260218965,0.988611,17.8259,17.8831,17.7093,0.0,257,740.412
"WDJ091602.69+101110.69 ",591040864898749312,139.01196780708,10.18593967574,0.996374,15.7437,15.8125,15.6068,1.458311,288,1603.297
"WDJ090514.75+090427.32 ",591207406550605312,136.31224242214,9.07311291105,0.995393,16.6673,16.7411,16.5343,0.0,482,1462.343
"WDJ090215.01+090736.89 ",591384496642181888,135.56274202666,9.12661545578,0.998982,17.4899,17.4741,17.5766,0.0,389,857.896
"WDJ090308.39+091241.04 ",591386244694156672,135.78488680674,9.21151318189,0.999403,17.5995,17.5156,17.6734,0.0,394,1021.931
"WDJ090529.88+102058.97 ",591630370635244288,136.37437567763,10.34956387523,0.999688,17.2912,17.2482,17.4036,0.0,407,1150.466
"WDJ091245.64+102444.89 ",591729395402954880,138.18987629505,10.41257020189,0.989202,17.2596,17.2038,17.1153,0.0,280,999.078
"WDJ090713.41+104248.27 ",592019425952313600,136.80582049299,10.71320504598,0.986936,17.5514,17.7047,17.2661,0.0,467,1227.464
"WDJ092048.05+105734.36 ",592571690026968320,140.20013545555,10.95957330973,0.92201,17.6413,17.441,17.6302,1.388519,278,634.449
"WDJ092313.66+112910.07 ",592705834740753152,140.80679317323,11.48613523584,0.999419,17.8897,17.8743,18.0607,0.0,295,733.611
"WDJ093132.67+115454.76 ",592980192956481920,142.88609721508,11.91506819505,0.9995,17.9494,17.8533,18.1842,0.0,505,968.377
"WDJ092927.26+124500.75 ",593272044574436224,142.36353549213,12.75021907877,0.999731,17.6784,17.6219,17.8493,0.469391,317,915.936
"WDJ092646.30+122135.58 ",593279019601167488,141.6929222137,12.35990122711,0.999639,17.8281,17.7232,18.0123,0.173854,285,808.815
"WDJ091418.89+114153.92 ",593644297979529472,138.57846728846,11.69816569318,0.99597,17.9641,17.9755,17.9977,0.0,292,724.453
"WDJ091729.86+122727.87 ",593788888053932160,139.37438826412,12.45775757359,0.999638,17.7652,17.6891,17.9816,0.0,300,786.878
"WDJ083600.34+060853.52 ",594825070388684288,129.0013620337,6.14813571026,0.989839,17.8345,17.695,18.1067,1.244949,465,950.585
"WDJ083659.21+062204.84 ",594922518902398976,129.24663586491,6.36800896146,0.996066,17.2315,17.1012,17.533,0.501727,546,1341.43
"WDJ083838.53+065240.14 ",595014736144301696,129.66050930595,6.87778528758,0.978922,17.1171,16.9525,17.449,2.341022,457,1246.583
"WDJ084537.75+065346.19 ",595200317386783232,131.40710500442,6.89615066144,0.999313,16.7668,16.6718,16.9613,0.988047,496,1475.227
"WDJ084719.17+065359.71 ",595214091346737664,131.82990544816,6.90009996483,0.99836,17.0128,17.0231,17.0303,0.0,452,1141.34
"WDJ084404.83+070942.78 ",595270136375043712,131.02003979801,7.161946067,0.998697,16.5178,16.3724,16.7976,3.73495,608,1585.611
"WDJ084309.50+081000.77 ",595593903894830720,130.78949602519,8.16685494449,0.99552,17.6432,17.6672,17.6801,0.742082,450,986.556
"WDJ083225.50+065638.77 ",595723203885884288,128.10616652399,6.94413435964,0.999551,17.8088,17.7373,18.0508,1.463987,314,811.375
"WDJ083430.65+072740.45 ",595867686585664256,128.62806391505,7.46082982772,0.992147,17.176,17.2496,17.0431,1.826593,295,1020.993
"WDJ082811.89+065350.35 ",595905512361523712,127.04970584624,6.89715929172,0.999752,17.723,17.6536,17.8324,0.0,256,701.098
"WDJ083736.13+075107.30 ",596270378423337984,129.40047237947,7.85192636744,0.999774,17.4518,17.4178,17.5892,0.0,519,1114.721
"WDJ084949.62+092353.46 ",597646245427109376,132.45681661076,9.39809076502,0.990872,17.6448,17.7645,17.457,0.0,692,1368.021
"WDJ084304.45+083241.23 ",597858043149887488,130.76837010079,8.54478537523,0.999776,17.3653,17.3099,17.4903,0.065402,381,1041.328
"WDJ084639.27+091406.80 ",598004067742089216,131.66365703285,9.23521295812,0.998067,17.7985,17.6477,18.1084,0.739416,405,945.939
"WDJ084420.61+093121.64 ",598072065664472832,131.08571516133,9.5225486048,0.995041,17.9541,18.0159,17.9867,0.0,403,933.149
"WDJ084026.44+093913.00 ",598240497102033024,130.11003799237,9.65332733394,0.995407,17.2112,17.27,17.1387,0.0,455,1272.48
"WDJ084624.74+102406.33 ",598707239788040448,131.60285012866,10.40153736938,0.995766,17.9836,18.0029,17.8912,0.25382,392,905.982
"WDJ084907.28+113925.71 ",598956760207913984,132.2802113581,11.65710775559,0.961885,16.9438,16.8106,17.2347,2.398124,428,1411.149
"WDJ082330.45+081703.15 ",599293451284328960,125.8766352725,8.28388630679,0.999324,16.8728,16.8301,17.0537,0.0,315,1091.544
"WDJ082603.37+083700.88 ",599409071804015232,126.51410377937,8.61691897924,0.999611,17.6997,17.6481,17.7932,1.449992,290,786.721
"WDJ082704.94+090958.72 ",599468518447403776,126.77034056878,9.16638819559,0.996191,17.5496,17.5884,17.5376,1.032815,336,839.632
"WDJ082614.57+091453.34 ",599514865440544640,126.56099383645,9.24817675452,0.981627,17.1376,17.1803,16.955,1.218928,294,1099.83
"WDJ082804.65+094956.70 ",599947802437634176,127.01910947408,9.83235876437,0.996866,17.6794,17.6978,17.6614,0.0,243,645.744
"WDJ082524.44+094046.95 ",600297481495526400,126.35188323147,9.67963232986,0.973826,17.245,17.3759,17.003,0.0,276,1127.922
"WDJ081744.89+091319.59 ",600394066720747264,124.43694960786,9.22199366034,0.994521,17.6184,17.6714,17.5713,0.0,338,765.993
"WDJ082659.83+111845.36 ",601143040297053312,126.74924802336,11.31261335978,0.999763,17.6548,17.5921,17.7661,0.135062,319,886.032
"WDJ083518.50+104258.98 ",601566038739612160,128.82693149583,10.71620691206,0.999519,17.3984,17.2762,17.6524,0.152007,286,813.539
"WDJ083344.31+113517.18 ",602421256924272384,128.43454513874,11.58783701775,0.995191,17.7465,17.7593,17.7402,0.365236,324,778.44
"WDJ084055.72+130329.58 ",603077562286554368,130.23221032431,13.05815943471,0.997602,17.1922,17.2222,17.1965,0.0,517,822.6
"WDJ084104.71+132040.07 ",603121194858218752,130.26962962423,13.34427155385,0.997832,17.8935,17.8856,17.9444,0.0,527,932.372
"WDJ090339.74+103213.28 ",603638652518160256,135.91546797179,10.53697133668,0.9998,17.0432,16.9809,17.1669,1.901591,359,1167.069
"WDJ090932.50+114002.22 ",604197066985925632,137.38517187204,11.66720717918,0.999726,17.9876,17.9494,18.2017,0.0,443,881.94
"WDJ085106.16+120158.00 ",604972428842238080,132.77523845168,12.03266115597,0.99499,17.0348,17.0728,17.0303,0.585613,411,1093.202
"WDJ090227.67+125206.15 ",605331728625645824,135.61521126776,12.86830521087,0.992728,17.3041,17.1384,17.6228,1.660099,422,1083.173
"WDJ090311.52+133631.99 ",605432780616819328,135.7977329323,13.60906395434,0.993901,17.7856,17.8032,17.8271,0.0,417,885.942
"WDJ090823.15+124704.08 ",606020744459154816,137.09641983522,12.78440239568,0.996173,17.5422,17.4022,17.8731,1.434828,400,1041.463
"WDJ091156.23+135435.77 ",606216148291719680,137.98396609606,13.91010029031,0.994416,16.9342,17.0132,16.801,0.0,404,1360.851
"WDJ091655.20+150206.60 ",606753981276372224,139.2298399852,15.03529967589,0.999108,17.4737,17.4682,17.5639,0.0,447,1037.568
"WDJ090750.62+135639.28 ",606911555036551296,136.96106101693,13.94401981317,0.999715,17.3236,17.2704,17.469,0.0,417,1091.975
"WDJ090402.86+134911.33 ",606938634805314944,136.0113925152,13.81969430104,0.991161,16.6023,16.7264,16.369,0.0,498,1957.017
"WDJ090402.84+134915.01 ",606938634805314816,136.01129444468,13.82073662646,0.995725,16.1,16.171,15.9714,0.0,481,1975.523
"WDJ090331.29+140049.17 ",606956776747174016,135.8803314669,14.01364381649,0.999333,16.2426,16.1928,16.3157,1.7586,478,1673.581
