source_id,ra,dec,gaia_g_mag,bp_rp,wdj_name,wd_class,paper_variable,paper_periodic,known_roster,in_core,n_variants,Pwd,sepsi,sigma_G_nobs,provenance
2372072298271576832,14.6394824877,-14.47839220001,17.8642,-0.05070000000000263,WDJ005833.45-142843.24,unclassified,,,False,True,4,0.998104,0.0,0.035637,stageB_rebuild
2375576682347401216,8.80434558904,-12.419793269,16.8881,0.3140999999999998,WDJ003512.88-122508.84,unclassified,,,False,True,4,0.993087,0.0,0.028059,stageB_rebuild
2375950378861879040,10.44747825587,-13.59630265131,17.8818,0.0005999999999986017,WDJ004147.33-133546.73,unclassified,,,False,True,4,0.997988,0.903661,0.036517,stageB_rebuild
2378137036906365056,348.89584183089,-28.57309934466,17.4755,-0.06990000000000052,WDJ231534.96-283422.97,unclassified,,,False,True,4,0.929399,3.330176,0.027858,stageB_rebuild
2383855218925266560,344.1892198602,-24.65935568625,17.471,0.1617999999999995,WDJ225645.31-243932.97,unclassified,,,False,True,4,0.985268,0.0,0.056514,stageB_rebuild
2386223463892847872,347.17132699301,-21.75032269121,13.766,-0.1786000000000012,WDJ230840.77-214459.60,unclassified,,,False,False,2,0.999759,9.255088,0.014679,stageB_rebuild
2393875961742886656,354.72036510138,-18.43747869168,15.4875,0.3849999999999998,WDJ233852.80-182612.68,unclassified,,,False,True,4,0.972912,0.0,0.019477,stageB_rebuild
2399970451616401280,346.12448924482,-18.63008590102,17.9847,0.5154999999999994,WDJ230429.81-183747.95,unclassified,,,False,True,4,0.831077,6.319767,0.057263,stageB_rebuild
2404891590784758784,343.06869200964,-14.98538788355,17.4647,0.07339999999999947,WDJ225216.48-145907.61,unclassified,,,False,True,4,0.995081,1.10808,0.038804,stageB_rebuild
2411529617359368960,345.19625815549,-12.84860777872,16.6928,-0.38629999999999853,WDJ230047.06-125054.98,unclassified,,,False,True,4,0.99488,2.16641,0.029212,stageB_rebuild
2415294924993433216,358.9281334807,-16.8237009209,17.41,0.05690000000000239,WDJ235542.72-164924.98,unclassified,,,False,True,4,0.996952,0.214561,0.028172,stageB_rebuild
2427145530036978816,8.87626878684,-8.15171884902,17.3139,0.0619000000000014,WDJ003530.33-080905.69,unclassified,,,False,True,4,0.996798,0.0,0.027922,stageB_rebuild
2428675569186550784,1.48329995531,-10.03699644745,17.9442,-0.36559999999999704,WDJ000555.90-100213.55,unclassified,,,False,True,4,0.999047,0.0,0.057591,stageB_rebuild
2441483303397892608,359.93232605459,-7.67764761455,16.8658,0.05059999999999931,WDJ235943.81-074038.08,unclassified,,,False,True,4,0.997026,2.932283,0.031175,stageB_rebuild
2445199961937383424,2.12745057087,-3.82823400377,17.9242,0.07029999999999959,WDJ000830.57-034941.84,unclassified,,,False,True,4,0.995952,1.913911,0.04363,stageB_rebuild
2450585266810809216,24.31290614618,-17.45772747432,15.2272,0.05400000000000027,WDJ013715.16-172722.72,unclassified,,,False,True,4,0.997073,1.392392,0.020015,stageB_rebuild
2461540319633254656,30.49558704421,-10.91064057231,16.8885,0.059200000000000585,WDJ020158.87-105438.25,unclassified,,,False,True,4,0.996824,0.863001,0.044006,stageB_rebuild
2466766946939761280,29.67087643208,-6.47823577091,16.9095,0.12109999999999843,WDJ015841.01-062841.90,unclassified,,,False,True,4,0.868488,0.072504,0.031683,stageB_rebuild
2474288985158936960,13.94912805909,-8.75227823808,16.0112,-0.3954000000000004,WDJ005547.78-084507.23,unclassified,,,False,True,4,0.924831,9.738351,0.020028,stageB_rebuild
2478893842934875136,22.95011595743,-5.98339901658,17.2621,-0.48959999999999937,WDJ013148.02-055900.14,unclassified,,,False,True,4,0.939195,0.924245,0.030672,stageB_rebuild
2486390515077933696,33.18057024666,-8.03795555648,16.0368,0.09820000000000029,WDJ021243.27-080216.23,unclassified,,,False,True,4,0.972893,2.546623,0.022562,stageB_rebuild
2488974302977323008,38.61592679761,-4.90868280216,15.1967,0.19720000000000049,WDJ023427.73-045430.68,unclassified,,,False,True,4,0.802201,1.461668,0.373319,stageB_rebuild
2495887310538281600,40.50916099815,-2.42757388426,15.7447,-0.5047999999999995,WDJ024202.24-022538.47,unclassified,,,False,True,4,0.994198,7.439175,0.017918,stageB_rebuild
2498367529597482496,43.51566475342,0.98170257202,17.4098,-0.4836000000000027,WDJ025403.75+005854.22,unclassified,,,False,True,4,0.976373,0.91763,0.114128,stageB_rebuild
2500748109710808064,34.96917793745,-0.38043213126,16.5946,-0.1869000000000014,WDJ021952.57-002248.99,unclassified,,,False,True,4,0.999353,5.462782,0.034815,stageB_rebuild
2508550832631950592,25.84848337187,-1.8330003687,16.7379,-0.2959999999999994,WDJ014323.63-014958.74,unclassified,,,False,True,4,0.99961,3.795204,0.035713,stageB_rebuild
2515384911578351232,36.32115449345,3.2050301191,16.922,-0.5490999999999993,WDJ022517.08+031218.43,unclassified,,,False,True,4,0.977249,1.862438,0.024523,stageB_rebuild
2516291016534467200,38.42236316852,5.31210153505,16.0367,-0.4815000000000005,WDJ023341.36+051843.65,unclassified,,,False,True,4,0.820365,3.081149,0.021548,stageB_rebuild
2521231599018864000,31.85056953045,7.26264239851,17.387,0.09250000000000114,WDJ020724.06+071546.88,unclassified,,,False,True,4,0.962817,0.270862,0.027336,stageB_rebuild
2529964882439353728,10.14788739017,-2.79678944587,17.8105,0.06419999999999959,WDJ004035.37-024747.92,unclassified,,,False,True,4,0.995307,0.0,0.038184,stageB_rebuild
2532727272261119616,17.05368325291,-2.06998882181,17.9665,0.16249999999999787,WDJ010812.87-020411.96,unclassified,,,False,True,4,0.954305,2.634725,0.04304,stageB_rebuild
2533306985471073920,19.54309016169,-1.93677399744,16.6863,-0.5,WDJ011810.31-015612.23,unclassified,,,False,True,4,0.999708,3.521789,0.02237,stageB_rebuild
2539057401220177920,16.37014340949,2.08359412161,16.7093,0.04029999999999845,WDJ010528.63+020501.63,unclassified,,,False,True,4,0.996637,0.0,0.037313,stageB_rebuild
2543356006353057792,9.32976278164,0.5272533638,17.4875,0.14359999999999928,WDJ003719.12+003139.22,unclassified,,,False,True,4,0.973715,6.891618,0.038442,stageB_rebuild
2555917621757969408,11.08231472038,5.61796832588,17.1835,0.04609999999999914,WDJ004419.67+053705.64,unclassified,,,False,True,4,0.997308,0.0,0.025835,stageB_rebuild
2558979619911117568,22.77001469199,2.37141290636,17.9303,0.05679999999999907,WDJ013104.83+022218.60,unclassified,,,False,True,4,0.995632,1.599953,0.039632,stageB_rebuild
2559512165787198592,20.58899425825,2.45166205429,17.9596,0.04970000000000141,WDJ012221.34+022706.18,unclassified,,,False,True,4,0.99673,0.001061,0.047454,stageB_rebuild
2572682768899661312,23.83734262836,8.47050081261,17.0606,0.05959999999999965,WDJ013520.75+082814.85,unclassified,,,False,True,4,0.995969,2.582124,0.031027,stageB_rebuild
258439731372229120,68.46260292399,48.84423892127,15.8622,0.036099999999999355,WDJ043350.99+485039.18,unclassified,,,False,True,4,0.997331,0.0,0.037887,stageB_rebuild
2584756467429594880,17.53810657021,13.43774622656,16.7055,-0.028999999999999915,WDJ011009.09+132616.38,unclassified,,,False,True,4,0.979047,0.0,0.022611,stageB_rebuild
2601503098967161984,338.76409342442,-12.4909906493,17.7088,0.5073000000000008,WDJ223503.28-122924.38,unclassified,,,False,True,4,0.807149,0.675315,0.032995,stageB_rebuild
2608280729159380992,341.72405168027,-9.80970084363,16.3907,-0.5066000000000024,WDJ224653.73-094834.48,unclassified,,,False,True,4,0.981874,6.226185,0.030314,stageB_rebuild
2608877450440101504,339.63321959736,-9.84690308546,17.4493,-0.24480000000000146,WDJ223831.91-095048.99,unclassified,,,False,True,4,0.99976,0.557812,0.028099,stageB_rebuild
2611423167751076224,342.16693707805,-6.71254355818,16.9197,0.009199999999999875,WDJ224840.07-064244.65,unclassified,,,False,True,4,0.997912,0.856667,0.060771,stageB_rebuild
2613380053634956928,330.91915099524,-12.25360577374,17.493,-0.2004000000000019,WDJ220340.60-121511.95,unclassified,,,False,True,4,0.991915,1.079227,0.050873,stageB_rebuild
2614048247467990528,332.37413761225,-10.4516718514,16.9662,-0.11200000000000188,WDJ220929.82-102705.50,unclassified,,,False,True,4,0.999458,2.850047,0.023552,stageB_rebuild
2614454620092715776,334.93837368258,-11.19499574502,17.982,0.025800000000000267,WDJ221945.16-111142.54,unclassified,,,False,True,4,0.99739,0.0,0.065639,stageB_rebuild
2616210918121365760,335.6523649425,-8.46850266709,17.1928,0.004100000000001103,WDJ222236.56-082806.01,unclassified,,,False,True,4,0.997752,0.0,0.0506,stageB_rebuild
2625078449333017856,340.68680079791,-4.23747401393,15.1408,-0.4648000000000003,WDJ224244.62-041415.20,unclassified,,,False,False,2,0.996257,14.138365,0.01609,stageB_rebuild
2647884790098989568,354.07105771203,3.5855808121,16.4829,0.0251000000000019,WDJ233617.11+033509.04,unclassified,,,False,True,4,0.997624,0.0,0.023164,stageB_rebuild
264955055023575808,83.29183608535,54.45098030262,17.9054,-0.007500000000000284,WDJ053310.05+542703.74,unclassified,,,False,True,4,0.817102,0.0,0.057112,stageB_rebuild
2651651205835166336,345.47358613826,-0.22017397657,17.3164,-0.025500000000000966,WDJ230153.60-001312.79,unclassified,,,False,True,4,0.996633,0.503015,0.029935,stageB_rebuild
2657498580470832384,347.47276802291,1.20375542058,16.7802,-0.3830999999999989,WDJ230953.41+011213.26,unclassified,,,False,True,4,0.999132,5.087108,0.02593,stageB_rebuild
2658005420970607744,349.77892514732,2.21132592844,16.7382,-0.3988000000000014,WDJ231906.96+021241.40,unclassified,,,False,True,4,0.990279,2.720887,0.024042,stageB_rebuild
2660358032257156736,352.19670801911,5.24721309904,13.0624,0.03020000000000067,WDJ232847.64+051454.24,unclassified,,,False,True,4,0.997468,13.386992,0.034179,stageB_rebuild
2667317799127474944,324.99296347741,-7.69073284228,16.6634,-0.5143999999999984,WDJ213958.29-074126.17,unclassified,,,False,True,4,0.989701,5.253941,0.055277,stageB_rebuild
2668378930927399296,326.2033035863,-4.95203165643,17.9236,0.102800000000002,WDJ214448.79-045706.89,unclassified,,,False,True,4,0.991285,0.0,0.045743,stageB_rebuild
2672992211134257152,326.22872061824,-4.15507717842,17.7901,0.10739999999999839,WDJ214454.89-040918.07,unclassified,,,False,True,4,0.881491,0.0,0.039909,stageB_rebuild
2674266437736332160,325.53102102749,-2.16178005016,17.0172,0.023399999999998755,WDJ214207.40-020942.37,unclassified,,,False,True,4,0.996763,0.0,0.025458,stageB_rebuild
2679476512239443328,334.16837146887,1.46137353649,17.0515,0.02330000000000254,WDJ221640.39+012741.48,unclassified,,,False,True,4,0.99762,1.51335,0.027608,stageB_rebuild
2681387527873207424,329.30651425574,0.62077873734,17.4271,0.05679999999999907,WDJ215713.51+003714.87,unclassified,,,False,True,4,0.99174,0.0,0.040019,stageB_rebuild
2681579190788729984,329.84771163115,1.29042505525,16.7337,-0.022400000000001086,WDJ215923.32+011725.10,unclassified,,,False,True,4,0.994931,0.0,0.023228,stageB_rebuild
2689960935434596224,317.62016034,-0.06412187458,17.3931,0.16229999999999833,WDJ211028.79-000350.50,unclassified,,,False,True,4,0.773805,1.253549,0.029179,stageB_rebuild
2709363196787375488,337.28493372052,6.37939293801,14.7756,-0.19490000000000052,WDJ222908.57+062247.49,unclassified,,,False,True,4,0.999658,4.596359,0.01663,stageB_rebuild
271649642028459392,62.87054009624,51.03583387663,17.101,0.013100000000001444,WDJ041128.82+510208.62,unclassified,,,False,True,4,0.997894,0.0,0.026179,stageB_rebuild
2719012579552367488,344.19316900158,12.88068175897,15.7612,0.01750000000000007,WDJ225646.15+125250.31,unclassified,,,False,True,4,0.99779,1.24555,0.022645,stageB_rebuild
2719317414856391040,342.18986694415,12.33553089764,16.6829,-0.2701999999999991,WDJ224845.48+122007.22,unclassified,,,False,True,4,0.999548,4.328581,0.02299,stageB_rebuild
2728495759969160448,330.27954086143,12.24010696832,17.5669,0.1454000000000022,WDJ220107.06+121424.59,unclassified,,,False,True,4,0.932957,1.061636,0.053794,stageB_rebuild
2743616007651372288,357.73646992396,4.67461640256,17.3943,0.06149999999999878,WDJ235056.66+044028.51,unclassified,,,False,True,4,0.9963,0.392512,0.027402,stageB_rebuild
2749524641403549312,8.09120395343,7.65950273285,17.6049,-0.0622000000000007,WDJ003221.86+073934.50,unclassified,,,False,True,4,0.98895,0.861746,0.030884,stageB_rebuild
2754909740118313344,6.29598240074,12.28660757646,17.4888,0.2788000000000004,WDJ002511.11+121712.39,unclassified,,,False,True,4,0.906515,0.0,0.078425,stageB_rebuild
2769930207121379968,357.47407583936,13.10378133278,16.0623,0.07870000000000132,WDJ234953.46+130612.92,unclassified,,,False,True,4,0.995093,0.0,0.022491,stageB_rebuild
2780903539324180736,8.05473888326,16.07639517345,15.751,-0.5600000000000005,WDJ003213.13+160434.78,unclassified,,,False,True,4,0.982075,11.168267,0.024641,stageB_rebuild
2789405753503977472,12.37265801918,20.45310802258,16.9457,0.05630000000000024,WDJ004929.37+202711.81,unclassified,,,False,True,4,0.996907,0.715038,0.024014,stageB_rebuild
279512833789658752,74.86183858884,55.42156468013,15.9733,0.026999999999999247,WDJ045927.24+552521.05,unclassified,,,False,True,4,0.997458,0.0,0.054862,stageB_rebuild
2795150147707769728,9.46028317144,19.02666433312,17.9915,-0.3656000000000006,WDJ003750.45+190136.04,unclassified,,,False,True,4,0.99933,0.0,0.03695,stageB_rebuild
2796821959433536640,2.65952312636,17.65174210323,17.7653,0.0686,WDJ001038.25+173907.24,unclassified,,,False,True,4,0.994394,0.0,0.040891,stageB_rebuild
2800064999043636224,6.39951117535,22.62812943877,17.985,0.005400000000001626,WDJ002535.80+223741.89,unclassified,,,False,True,4,0.99775,0.008479,0.040565,stageB_rebuild
2806866303095872768,9.85512965266,25.80659636363,17.3443,-0.02370000000000161,WDJ003925.21+254823.74,unclassified,,,False,True,4,0.982095,0.0,0.027251,stageB_rebuild
2811679247742881536,346.42295524013,11.81172519157,17.3219,-0.2916000000000025,WDJ230541.44+114841.37,unclassified,,,False,True,4,0.999589,0.405132,0.026577,stageB_rebuild
2821736446243766016,357.43344343422,18.18653934511,17.4192,0.0627999999999993,WDJ234943.99+181111.36,unclassified,,,False,True,4,0.996815,0.309435,0.029065,stageB_rebuild
2823262637102613248,357.54316294926,20.32052460091,17.4059,0.021699999999999164,WDJ235010.39+201914.37,unclassified,,,False,True,4,0.997687,0.604452,0.032558,stageB_rebuild
2825254226320937088,348.90374968266,19.41355613241,17.9673,0.0657000000000032,WDJ231536.88+192449.14,unclassified,,,False,True,4,0.995758,0.175419,0.034259,stageB_rebuild
2825795087259417984,351.14649048187,20.94267003111,15.5629,-0.05060000000000109,WDJ232435.20+205633.83,unclassified,,,False,False,2,0.998506,0.0,0.01715,stageB_rebuild
2833849800205759360,341.41402427123,20.27596521366,15.7005,-0.12829999999999941,WDJ224539.30+201633.35,unclassified,,,True,True,4,0.993557,1.239442,0.022368,demo_star
2834374778352293888,339.27318607896,20.19121603437,17.6265,0.03140000000000143,WDJ223705.58+201128.35,unclassified,,,False,True,4,0.997347,0.0,0.04499,stageB_rebuild
2842650153836732928,346.57403724808,24.53520801453,15.3516,0.04190000000000005,WDJ230617.69+243207.68,unclassified,,,False,True,4,0.99693,1.243598,0.040104,stageB_rebuild
2844933221011789952,349.90113300807,27.48281109364,16.2738,0.009100000000000108,WDJ231936.31+272859.82,unclassified,,,False,True,4,0.997987,0.152889,0.020627,stageB_rebuild
284963933264877056,73.53534139395,59.86897695441,17.3978,0.08300000000000196,WDJ045408.65+595208.59,unclassified,,,False,True,4,0.995134,0.0,0.02704,stageB_rebuild
2850846184091080576,357.45643394461,22.83697866701,17.5541,0.035199999999999676,WDJ234949.49+225014.76,unclassified,,,False,True,4,0.997279,0.0,0.056193,stageB_rebuild
2856887798622638720,4.27009166307,27.90878925877,17.7795,-0.5525999999999982,WDJ001704.83+275431.74,unclassified,,,False,True,4,0.994086,0.754211,0.056685,stageB_rebuild
2861452348130844160,1.65808557274,31.07098051217,16.8081,-0.30760000000000076,WDJ000637.91+310415.94,unclassified,,,False,True,4,0.998746,1.638111,0.027357,stageB_rebuild
2867203584218146944,358.32628275308,29.469128851,17.0494,0.03640000000000043,WDJ235318.25+292809.08,unclassified,,,False,True,4,0.996236,0.864451,0.024289,stageB_rebuild
2873505301968425984,0.94182850957,31.62488725867,17.9947,0.04960000000000164,WDJ000346.01+313729.88,unclassified,,,False,True,4,0.97017,4.282507,0.03503,stageB_rebuild
2878866348868244096,358.42990140327,36.37460912928,17.7957,0.17260000000000275,WDJ235343.17+362228.63,unclassified,,,False,True,4,0.915939,1.794896,0.032207,stageB_rebuild
2883906059196952704,88.71121484013,-38.02119661923,17.5772,0.12720000000000198,WDJ055450.71-380115.97,unclassified,,,False,True,4,0.97537,0.0,0.029003,stageB_rebuild
2884220489459553920,90.46412429936,-37.08101061676,17.7002,-0.18640000000000256,WDJ060151.41-370451.54,unclassified,,,False,True,4,0.999611,7.115267,0.036462,stageB_rebuild
2885245504877875968,94.12197099482,-36.04224079481,17.9246,-0.5299999999999976,WDJ061629.27-360232.14,unclassified,,,False,True,4,0.977674,1.790886,0.034687,stageB_rebuild
2888030331609338240,85.42020404244,-36.38005632501,17.7121,0.17879999999999896,WDJ054140.88-362248.22,unclassified,,,False,True,4,0.993911,0.0,0.03223,stageB_rebuild
2888177253850677760,86.05097104852,-35.43000553324,15.2252,-0.07199999999999918,WDJ054412.15-352547.00,unclassified,,,False,True,4,0.998952,1.265539,0.017214,stageB_rebuild
2891839246047842432,95.62659587661,-33.4286470239,16.8034,-0.4555000000000007,WDJ062230.32-332542.96,unclassified,,,False,True,4,0.998365,5.422248,0.023961,stageB_rebuild
2895348848506336384,98.06868276098,-29.24687105988,17.376,-0.18219999999999814,WDJ063216.49-291449.39,unclassified,,,False,True,4,0.99783,0.0,0.038238,stageB_rebuild
2908195134345338496,85.68107053019,-26.16993122057,17.6343,0.02790000000000248,WDJ054243.47-261011.29,unclassified,,,False,True,4,0.997508,0.0,0.045764,stageB_rebuild
2913182102474677632,91.68779653875,-23.926095068,17.6524,0.041799999999998505,WDJ060645.07-235534.45,unclassified,,,False,True,4,0.996949,0.146599,0.033803,stageB_rebuild
2931529038838835712,110.49774541531,-18.10900246181,16.9574,0.038399999999999324,WDJ072159.33-180633.13,unclassified,,,False,True,4,0.997142,0.0,0.034627,stageB_rebuild
2933395799119992320,102.73491276554,-19.25846648086,16.6614,0.059499999999999886,WDJ065056.43-191530.80,unclassified,,,False,True,4,0.996817,0.0,0.023385,stageB_rebuild
2934281803636268416,108.08535035414,-18.26537736269,16.4054,0.0029000000000003467,WDJ071220.55-181556.49,unclassified,,,False,True,4,0.994278,0.505857,0.026379,stageB_rebuild
2935237657195591424,105.59604072857,-17.82532021734,16.5055,-0.11029999999999873,WDJ070223.05-174931.25,WD-MS binaries,True,True,True,True,4,0.835078,7.138941,0.166221,excerpt_table
2935978242694067072,107.83115463138,-15.78682077044,17.9007,0.033799999999999386,WDJ071119.49-154712.73,unclassified,,,False,True,4,0.997254,0.0,0.034433,stageB_rebuild
2936228106716638720,106.80128696986,-15.34038937661,17.5258,-0.5701,WDJ070712.32-152025.41,unclassified,,,False,True,4,0.993876,0.269261,0.032409,stageB_rebuild
2940050734981714432,96.89380078073,-19.57373341507,16.8736,0.5069000000000017,WDJ062734.43-193425.93,unclassified,,,False,True,4,0.98755,1.42082,0.027352,stageB_rebuild
2944687547315654784,94.58982085862,-16.52600100392,17.8563,-0.10289999999999822,WDJ061821.56-163133.51,unclassified,,,False,True,4,0.892793,0.0,0.05599,stageB_rebuild
2947231645421113216,102.56189984564,-15.69748141866,17.3123,0.1767000000000003,WDJ065014.88-154151.48,unclassified,,,False,True,4,0.922313,4.004078,0.037352,stageB_rebuild
2950907725113997312,100.31517249328,-13.69000070891,15.2148,-0.4334000000000007,WDJ064115.64-134123.77,unclassified,,,False,True,4,0.805225,14.706428,0.023071,stageB_rebuild
2951380789991336192,96.47949942885,-14.24532370559,16.503,0.3689999999999998,WDJ062555.04-141442.31,unclassified,,,False,True,4,0.993542,1.100997,0.043004,stageB_rebuild
2965139013348941952,84.30018423348,-21.41266386002,17.732,0.033500000000000085,WDJ053711.96-212445.33,unclassified,,,False,True,4,0.997306,0.0,0.03788,stageB_rebuild
2970066126811876992,81.4482785365,-17.56409178511,16.5082,0.018599999999999284,WDJ052547.64-173349.95,unclassified,,,False,True,4,0.996127,0.0,0.03682,stageB_rebuild
2984906067750284928,80.75122939282,-14.99657313676,16.1982,-0.2820999999999998,WDJ052300.28-145945.81,unclassified,,,False,True,4,0.999601,3.105775,0.021099,stageB_rebuild
2993100487396185472,93.12648909859,-15.35083910017,17.074,-0.2464999999999975,WDJ061230.36-152103.17,unclassified,,,False,True,4,0.933144,11.47192,0.044654,stageB_rebuild
30012303751796864,50.28765829809,14.18212421133,17.17,0.014099999999999113,WDJ032109.02+141056.37,unclassified,,,False,True,4,0.997838,1.126258,0.027566,stageB_rebuild
3001477838284831872,94.84233823048,-10.69520274409,17.4327,-0.21470000000000056,WDJ061922.16-104142.77,unclassified,,,False,True,4,0.96242,11.709855,0.029906,stageB_rebuild
300356718095890816,31.40757538657,29.66835904536,17.4293,0.0802999999999976,WDJ020537.73+294006.68,unclassified,,,False,True,4,0.996049,0.0,0.033774,stageB_rebuild
3004235516525934464,92.27904865723,-10.92035352148,16.9151,-0.08200000000000074,WDJ060906.97-105513.28,unclassified,,,False,True,4,0.988994,1.777863,0.030577,stageB_rebuild
3006514254375269888,94.77888950865,-8.46870258227,15.7695,-0.47550000000000026,WDJ061906.92-082807.15,unclassified,,,False,True,4,0.997061,8.108042,0.01901,stageB_rebuild
300940112094402176,29.12553777477,29.92522109412,14.634,-0.1477000000000004,WDJ015630.05+295532.28,unclassified,,,False,True,4,0.99941,5.98769,0.016445,stageB_rebuild
3012407808497574272,87.57427352464,-8.89356169324,17.9701,0.07269999999999754,WDJ055017.86-085336.53,unclassified,,,False,True,4,0.996403,0.0,0.069068,stageB_rebuild
3014188330140493824,80.90971683337,-9.93146191699,17.8582,0.07949999999999946,WDJ052338.25-095552.46,unclassified,,,False,True,4,0.99389,0.278918,0.038331,stageB_rebuild
3017065782133772544,84.57080794592,-6.11955848306,17.0535,-0.20560000000000045,WDJ053817.01-060710.14,unclassified,,,False,True,4,0.998929,1.415933,0.024242,stageB_rebuild
3021617485394291072,93.29614953793,-3.37486528603,17.8262,0.04649999999999821,WDJ061311.03-032228.94,unclassified,,,False,True,4,0.995975,0.88817,0.032971,stageB_rebuild
3032583606349680384,108.35396153225,-13.62303229178,17.8623,0.03999999999999915,WDJ071324.95-133722.94,unclassified,,,False,True,4,0.79735,0.0,0.040604,stageB_rebuild
3039398650000089472,120.89076072398,-9.11830918661,17.693,0.07460000000000022,WDJ080333.79-090705.65,unclassified,,,False,True,4,0.996496,0.0,0.032396,stageB_rebuild
3039783277211029248,120.35130859546,-7.93113880683,16.6294,-0.1495999999999995,WDJ080124.37-075551.45,unclassified,,,False,True,4,0.999431,7.278486,0.02177,stageB_rebuild
3040572859699144960,116.60377589798,-10.25708616893,17.1592,0.10099999999999909,WDJ074624.91-101525.72,unclassified,,,False,True,4,0.962952,0.0,0.025395,stageB_rebuild
3041064135238502656,113.92815222335,-10.52534967253,16.8044,0.1144999999999996,WDJ073542.64-103130.83,unclassified,,,False,True,4,0.976179,0.575103,0.026254,stageB_rebuild
3045879828670086144,105.18876364399,-12.15526123733,17.7842,0.03429999999999822,WDJ070045.34-120918.78,unclassified,,,False,True,4,0.997414,0.0,0.041386,stageB_rebuild
3050819487739373696,104.973358826,-8.50146054849,17.9815,0.1387999999999998,WDJ065953.60-083005.68,unclassified,,,False,True,4,0.97541,0.0,0.051141,stageB_rebuild
3051506991743533184,106.466317652,-8.59266576653,17.144,1.416400000000003,WDJ070551.92-083526.76,unclassified,,,False,True,4,0.951399,0.0,0.02734,stageB_rebuild
305256043125603968,26.65302847764,32.60400099055,15.545,-0.5988000000000007,WDJ014636.74+323614.51,unclassified,,,False,True,4,0.99095,7.48946,0.059391,stageB_rebuild
3055046491471448320,111.22736469124,-6.59217286574,17.8513,0.056699999999999307,WDJ072454.61-063531.66,unclassified,,,False,True,4,0.996805,0.0,0.035965,stageB_rebuild
3058094200264637312,110.57372125011,-6.362811196,15.8198,-0.5656999999999996,WDJ072217.70-062145.98,unclassified,,,False,True,4,0.963541,10.815582,0.018373,stageB_rebuild
3058123783999682816,110.78576965898,-6.12793962556,17.0464,-0.1819999999999986,WDJ072308.59-060740.32,unclassified,,,False,True,4,0.998452,2.638838,0.032239,stageB_rebuild
3058706490797990016,111.82241712301,-4.77431373047,17.3169,0.03979999999999961,WDJ072717.38-044627.46,unclassified,,,False,False,3,0.93044,0.295003,0.026205,stageB_rebuild
3061997947577041536,112.56469099738,-1.54863902663,17.9373,-0.24879999999999924,WDJ073015.55-013255.00,unclassified,,,False,True,4,0.999198,0.0,0.044614,stageB_rebuild
3062514748102604288,124.04512615265,-8.81136150502,17.6844,0.04439999999999955,WDJ081610.84-084840.76,unclassified,,,False,True,4,0.996818,0.0,0.035733,stageB_rebuild
3065654231757183616,127.17397897396,-4.67000643721,17.1767,0.03829999999999956,WDJ082841.73-044011.79,unclassified,,,False,True,4,0.99707,0.298539,0.036002,stageB_rebuild
3069875325615956352,125.17549519107,-2.82457071425,17.9283,0.029700000000001836,WDJ082042.09-024927.23,unclassified,,,False,True,4,0.997462,0.0,0.037419,stageB_rebuild
3070046750645458048,125.78996348378,-1.87977361987,16.8809,0.0613000000000028,WDJ082309.66-015246.69,unclassified,,,False,True,4,0.992774,0.0,0.040356,stageB_rebuild
307323228064848512,17.68542649688,27.97034545758,16.1539,0.9566999999999997,WDJ011044.68+275815.74,unclassified,,,False,True,4,0.758717,6.268559,0.023542,stageB_rebuild
3083765357227100800,122.59182393426,0.69665566569,16.5168,0.1413000000000011,WDJ081022.02+004148.88,unclassified,,,False,True,4,0.982705,3.548591,0.020953,stageB_rebuild
3084314288408404224,120.06687827623,0.6791291563,15.9178,0.09389999999999965,WDJ080016.15+004045.91,unclassified,,,False,False,2,0.986659,6.26995,0.01826,stageB_rebuild
3087408657726940928,119.2331399856,1.23198840559,17.8651,0.04840000000000089,WDJ075655.92+011355.46,unclassified,,,False,True,4,0.996581,0.740547,0.045917,stageB_rebuild
3088006139216480000,119.95161222243,2.4011414538,15.4436,-0.14840000000000053,WDJ075948.41+022404.97,unclassified,,,False,True,4,0.999334,4.669547,0.020227,stageB_rebuild
3091864870976321536,127.41793365265,3.14916414127,17.8525,0.03280000000000172,WDJ082940.36+030856.99,unclassified,,,False,True,4,0.997507,0.0,0.033022,stageB_rebuild
3095033113731843712,121.92917125664,5.19967652218,17.8502,0.06099999999999994,WDJ080743.01+051158.91,unclassified,,,False,True,4,0.996536,0.0,0.045527,stageB_rebuild
3095485154747382016,118.40536901478,5.01282487608,17.1268,-0.31720000000000326,WDJ075337.30+050046.21,unclassified,,,False,True,4,0.995204,5.502917,0.03127,stageB_rebuild
3101596034218137728,104.49798111324,-5.08175495067,17.3452,0.14089999999999847,WDJ065759.51-050454.23,unclassified,,,False,True,4,0.798138,0.0,0.050403,stageB_rebuild
3102457123623043072,104.2925040117,-4.36597857571,17.0007,0.05630000000000024,WDJ065710.22-042157.66,unclassified,,,False,False,3,0.98997,0.304193,0.023627,stageB_rebuild
3107374277060584064,101.15871379551,-0.76402844095,17.2709,-0.3450000000000024,WDJ064438.09-004550.51,unclassified,,,False,True,4,0.971157,0.075575,0.065368,stageB_rebuild
3108255943655246976,109.30778449952,-2.20453813048,17.5148,-0.46850000000000236,WDJ071713.87-021216.23,unclassified,,,False,True,4,0.977164,2.498713,0.030004,stageB_rebuild
